Date,BLD,CACI,CHDN,CLH,CSL,EME,EVR,EXP,GPK,HQY,KRG,LII,MANH,OC,POST,RPM,SAIA,SAM,TOL,UTHR,VMI,WLK
2024-01-30 05:00:00,374.8,342.87,122.82,172.61,320.38,230.75,176.25,228.86,25.92,77.21,21.77,447.75,223.78,152.97,94.64,107.92,453.03,357.62,100.15,215.02,229.65,141.66
2024-01-31 05:00:00,369.13,343.73,120.97,167.96,314.26,228.11,171.73,226.28,25.51,75.58,21.4,428.16,242.56,151.53,92.87,106.66,450.58,349.27,99.35,214.78,225.71,138.35
2024-02-01 05:00:00,378.21,346.04,122.3,172.62,319.04,233.72,175.04,233.87,25.75,75.62,21.72,424.61,249.07,155.68,93.82,107.87,467.45,356.74,101.03,215.97,229.92,139.83
2024-02-02 05:00:00,381.48,348.16,121.86,172.87,320.99,235.21,176.83,236.23,25.37,77.33,21.49,419.98,250.56,155.42,101.01,106.45,534.51,357.07,100.17,213.41,228.0,138.54
2024-02-05 05:00:00,369.67,346.56,118.87,171.22,314.54,233.48,174.83,233.56,25.25,76.94,21.09,422.7,249.15,152.99,103.73,104.33,531.75,356.49,99.02,212.76,225.83,138.21
2024-02-06 05:00:00,372.52,349.38,120.83,176.58,317.61,236.94,173.61,235.82,24.79,76.9,21.54,425.28,247.52,153.26,104.26,104.87,530.76,353.05,98.62,214.95,229.47,139.36
2024-02-07 05:00:00,379.25,351.15,121.98,176.9,341.91,238.99,172.25,240.28,24.96,77.39,21.38,437.76,245.73,158.57,104.3,105.98,536.02,352.54,99.75,210.76,233.65,140.95
2024-02-08 05:00:00,390.92,355.36,123.0,178.1,342.74,242.0,175.88,243.38,25.04,78.07,21.64,448.35,247.02,159.49,106.47,106.49,553.1,351.81,100.27,211.74,235.75,142.8
2024-02-09 05:00:00,391.54,360.84,123.75,179.88,346.11,245.15,178.49,243.22,24.77,79.61,21.5,457.13,250.5,148.21,104.77,107.81,565.265,350.27,101.01,212.34,238.35,142.12
2024-02-12 05:00:00,399.82,361.9,122.41,179.86,350.51,243.52,183.47,246.37,25.24,80.43,21.67,450.11,245.73,149.25,104.53,109.53,560.4,356.4,105.43,216.25,238.37,143.94
2024-02-13 05:00:00,384.47,357.2,119.12,179.49,343.73,242.75,180.5,240.39,24.35,79.53,21.49,432.59,245.75,147.04,104.38,108.55,555.0,356.0,100.03,213.75,230.99,139.73
2024-02-14 05:00:00,391.46,359.79,120.72,182.92,347.42,248.47,182.79,245.31,24.72,80.33,21.18,446.94,248.8,143.03,103.78,108.14,562.47,355.3,102.69,214.43,233.61,141.19
2024-02-15 05:00:00,395.55,362.56,119.96,185.72,345.28,252.34,185.57,249.04,24.87,81.63,21.85,451.3,247.4,142.23,105.54,109.12,552.53,356.1,104.18,214.54,230.84,144.25
2024-02-16 05:00:00,386.86,366.21,118.98,186.25,341.92,252.92,184.43,246.51,24.67,81.29,21.48,448.41,243.81,139.95,105.39,108.44,540.73,351.92,102.18,214.73,227.66,144.15
2024-02-20 05:00:00,383.69,364.02,116.25,187.4,346.92,251.16,181.89,242.13,24.74,81.33,21.28,448.86,242.88,141.56,105.75,108.84,529.41,347.38,103.55,214.16,225.88,132.81
2024-02-21 05:00:00,382.07,366.44,117.43,181.49,347.44,252.12,181.27,242.3,26.22,80.07,21.49,448.68,241.58,143.67,105.23,110.49,547.33,347.83,107.64,219.18,227.0,135.48
2024-02-22 05:00:00,404.98,367.57,119.86,182.45,352.86,259.2,184.53,249.51,26.65,82.26,21.33,456.73,248.29,144.63,105.4,112.34,559.14,350.46,109.85,217.6,219.1,140.58
2024-02-23 05:00:00,411.34,369.36,122.88,184.32,356.27,269.72,183.01,248.67,26.4,82.23,21.06,459.29,248.9,147.37,105.88,112.72,563.59,354.43,111.3,227.03,219.01,136.79
2024-02-26 05:00:00,409.42,368.71,120.84,183.96,350.29,274.88,182.16,250.99,26.37,83.5,20.83,463.3,250.09,147.3,104.47,112.09,574.36,359.53,112.56,223.58,214.75,137.42
2024-02-27 05:00:00,413.15,371.26,121.4,182.71,347.2,277.47,183.09,251.07,26.06,83.42,21.07,469.04,250.47,148.92,103.23,112.77,570.4,370.06,111.32,226.75,212.23,136.8
2024-02-28 05:00:00,391.53,372.08,121.86,181.03,349.68,305.45,183.75,250.71,26.08,83.0,21.37,471.7,254.01,149.9,105.05,114.2,562.59,311.74,112.17,227.28,211.76,135.89
2024-02-29 05:00:00,402.38,374.85,121.87,182.1,350.0,313.52,187.08,253.55,25.95,82.61,21.41,471.21,253.33,149.78,104.16,115.35,575.4,308.14,114.64,225.64,211.93,138.71
2024-03-01 05:00:00,410.61,369.72,119.62,184.02,347.1,319.99,186.29,256.2,25.48,81.05,21.28,472.95,256.75,151.67,104.29,114.77,579.56,304.48,116.92,231.92,211.03,137.38
2024-03-04 05:00:00,404.36,378.73,116.45,185.28,352.49,323.77,190.84,258.68,25.5,82.38,21.42,478.03,255.39,152.81,103.76,116.47,584.01,299.64,117.28,228.74,209.88,140.09
2024-03-05 05:00:00,401.83,377.01,112.07,189.8,355.47,324.66,194.17,254.99,26.0,81.05,21.44,472.38,252.33,149.25,103.25,116.05,604.77,297.05,115.87,229.81,206.34,139.96
2024-03-06 05:00:00,411.73,376.82,111.98,190.01,360.64,325.73,194.02,256.22,26.05,80.55,21.34,475.11,254.76,150.9,104.0,116.91,605.92,295.53,118.17,236.97,208.22,141.17
2024-03-07 05:00:00,417.92,379.52,113.15,190.77,365.38,325.84,194.23,259.57,26.78,80.32,21.34,481.38,266.03,155.56,102.91,118.58,601.36,298.67,120.14,239.96,212.38,142.6
2024-03-08 05:00:00,407.25,374.16,112.2,188.14,354.81,325.01,196.33,256.99,27.36,81.09,21.34,470.74,257.5,157.0,102.96,117.36,583.67,298.81,120.68,243.05,215.01,141.68
2024-03-11 04:00:00,399.72,372.06,112.92,186.64,357.0,316.41,193.55,251.61,27.38,81.96,21.28,462.69,255.5,156.0,103.01,117.57,579.19,301.68,119.3,249.51,216.09,141.8
2024-03-12 04:00:00,405.79,373.52,113.91,187.37,361.56,323.23,190.73,254.46,27.83,82.14,21.25,469.27,256.19,159.51,103.84,118.26,596.11,297.62,122.17,246.87,215.28,141.42
2024-03-13 04:00:00,411.5,373.99,113.57,187.33,362.89,323.86,194.69,250.0,28.37,82.71,21.29,470.62,251.67,162.37,104.13,117.89,592.81,298.35,123.06,241.27,215.13,144.17
2024-03-14 04:00:00,408.96,372.05,115.77,188.56,363.41,326.72,189.97,250.36,27.79,82.02,20.78,469.39,250.67,157.53,103.81,115.8,588.7,294.27,118.2,238.11,212.2,142.51
2024-03-15 04:00:00,409.8,372.68,117.37,187.84,371.48,328.5,189.27,249.57,27.64,81.44,20.77,472.08,247.0,159.79,103.47,115.69,578.08,295.1,120.31,235.78,214.73,146.79
2024-03-18 04:00:00,407.5,368.22,115.61,191.29,367.14,330.84,187.94,249.88,27.11,82.96,20.88,472.61,247.0,157.67,104.39,115.56,560.75,290.08,119.58,233.97,212.53,143.74
2024-03-19 04:00:00,411.0,370.33,117.43,191.74,372.36,334.69,190.6,254.17,27.21,83.53,20.82,482.99,247.6,158.9,105.97,116.46,560.0,289.93,121.49,239.4,214.04,145.93
2024-03-20 04:00:00,424.38,368.7,120.58,193.35,379.25,334.12,192.15,261.52,27.27,81.36,20.97,488.75,251.14,160.65,105.12,117.76,568.0,295.38,123.66,236.73,217.06,150.42
2024-03-21 04:00:00,439.12,372.58,118.6,195.63,388.65,345.89,195.12,264.73,28.03,82.2,21.28,499.26,252.92,166.14,105.63,119.21,585.52,293.92,126.53,236.93,219.75,150.4
2024-03-22 04:00:00,435.6,370.2,117.77,194.83,387.02,347.98,192.08,267.57,28.22,79.63,20.94,493.85,250.84,165.97,105.6,118.69,585.93,307.12,126.21,237.9,220.39,150.32
2024-03-25 04:00:00,435.4,373.74,117.65,198.81,387.31,347.12,192.36,268.15,28.66,79.38,20.82,489.01,248.51,165.45,106.09,117.91,586.45,310.13,125.73,244.26,218.59,149.99
2024-03-26 04:00:00,432.61,374.59,120.77,198.49,388.5,351.18,190.25,270.07,28.9,79.48,20.91,484.08,249.58,164.15,105.71,117.67,587.48,308.42,125.89,247.86,220.13,150.15
2024-03-27 04:00:00,438.47,378.89,124.28,200.57,388.62,351.59,192.21,269.13,29.09,79.72,21.44,486.68,249.73,167.21,106.87,120.18,580.46,307.97,127.42,243.27,225.42,152.35
2024-03-28 04:00:00,440.73,378.83,123.75,201.31,391.85,350.2,192.59,271.75,29.18,81.63,21.68,488.76,250.23,166.8,106.28,118.95,585.0,304.42,129.37,229.72,228.28,152.8
2024-04-01 04:00:00,438.35,374.98,123.91,197.04,393.91,354.87,189.25,269.82,28.67,81.63,21.19,484.16,247.67,168.79,105.44,118.29,585.77,300.7,128.04,228.26,225.68,154.26
2024-04-02 04:00:00,433.16,369.25,123.87,195.45,391.19,358.24,188.76,264.02,28.39,82.785,20.95,478.12,242.76,166.82,104.72,116.85,576.86,300.0,124.19,228.58,219.01,153.48
2024-04-03 04:00:00,441.78,369.8,124.52,196.93,395.93,362.41,192.67,265.93,28.23,79.9,20.82,481.31,241.7,171.0,103.99,118.52,578.37,296.52,126.03,231.2,220.34,157.04
2024-04-04 04:00:00,435.88,369.08,119.51,195.94,390.41,357.13,190.95,260.0,28.65,78.55,20.45,465.99,242.03,168.95,101.5,111.69,571.66,295.99,123.0,233.93,220.74,157.14
2024-04-05 04:00:00,446.91,374.58,121.14,198.67,399.0,365.02,193.4,266.74,28.62,79.39,20.34,480.24,243.51,172.66,102.0,112.91,593.0,294.75,125.14,233.56,224.19,160.47
2024-04-08 04:00:00,437.52,378.64,121.37,202.35,400.5,361.11,195.61,266.27,28.8,79.2,20.7,484.76,242.09,171.33,101.98,113.1,598.0,297.0,124.49,236.96,225.56,158.15
2024-04-09 04:00:00,434.27,372.8,124.85,203.45,392.15,351.9,193.85,259.19,29.4,78.61,20.79,481.63,242.18,169.61,102.17,113.07,591.72,291.31,124.32,237.04,224.44,162.06
2024-04-10 04:00:00,419.6,367.31,123.02,200.35,382.9,350.06,191.4,253.12,28.74,81.3,19.92,467.14,238.3,165.9,101.34,110.64,581.0,290.56,118.58,237.79,222.34,157.49
2024-04-11 04:00:00,421.45,367.78,124.39,200.38,377.64,352.4,194.09,257.23,28.43,80.49,20.18,464.96,239.66,166.52,100.3,109.82,587.91,291.39,120.32,237.24,221.95,155.51
2024-04-12 04:00:00,418.0,367.74,120.73,196.77,373.14,351.88,190.9,254.9,27.78,79.85,20.2,471.16,237.81,165.51,99.95,108.45,577.72,285.65,120.22,232.59,217.4,153.46
2024-04-15 04:00:00,411.04,364.84,122.19,194.64,373.12,347.27,185.86,249.96,27.57,80.23,20.02,461.98,230.49,163.86,101.02,108.4,576.97,280.82,117.85,235.08,215.91,153.27
2024-04-16 04:00:00,400.0,365.91,124.1,194.16,374.24,345.25,184.67,248.78,27.42,80.27,19.92,460.99,231.16,163.54,102.11,107.89,556.27,274.92,114.34,231.78,213.59,150.17
2024-04-17 04:00:00,388.74,362.51,121.08,191.78,368.84,339.2,185.5,244.85,27.09,79.87,20.09,457.85,228.43,162.9,101.39,107.36,541.29,280.1,113.42,235.31,211.17,148.59
2024-04-18 04:00:00,389.81,364.06,119.3,190.9,367.41,336.06,185.29,242.38,27.21,79.85,20.56,458.64,230.44,160.52,102.92,107.38,522.53,284.87,113.16,236.93,209.72,148.94
2024-04-19 04:00:00,384.32,369.38,118.96,193.71,367.41,328.63,186.36,238.19,27.35,80.89,20.89,457.15,226.34,160.11,104.0,106.57,517.51,286.98,112.21,237.93,213.2,150.76
2024-04-22 04:00:00,384.66,376.08,120.74,195.45,370.29,332.59,192.08,244.9,27.39,81.19,21.35,459.29,228.32,164.44,104.63,107.88,522.62,289.18,113.81,234.06,211.71,149.68
2024-04-23 04:00:00,395.13,382.43,123.5,201.02,379.33,338.08,196.1,253.45,27.08,79.87,21.69,476.66,230.63,167.62,105.2,107.87,546.28,286.1,119.52,234.47,213.53,149.36
2024-04-24 04:00:00,388.27,379.38,123.39,196.0,375.3,338.89,186.59,253.13,27.41,79.2,21.72,467.85,206.32,165.22,106.14,107.93,527.83,293.3,118.7,237.0,212.63,149.9
2024-04-25 04:00:00,391.25,401.87,129.23,194.64,382.03,349.35,183.65,253.93,27.3,79.04,21.4,475.5,208.3,165.04,105.89,106.89,543.02,287.27,117.36,235.95,209.57,148.37
2024-04-26 04:00:00,407.08,404.87,129.44,194.0,400.56,354.02,184.29,256.7,27.53,80.26,21.26,477.11,209.02,168.5,105.38,107.38,428.81,283.2,120.22,233.85,209.99,149.55
2024-04-29 04:00:00,414.14,405.01,130.14,193.13,397.0,363.65,184.85,258.31,27.83,80.3,21.7,477.31,209.83,171.68,107.17,108.58,416.1,285.63,121.61,238.26,209.24,151.0
2024-04-30 04:00:00,404.67,402.23,129.0,189.45,388.25,357.17,181.5,250.71,25.85,78.91,21.8,463.42,206.06,168.21,106.15,106.91,396.83,278.41,119.11,234.33,204.8,147.36
2024-05-01 04:00:00,408.04,407.7,129.83,202.36,385.18,355.24,184.08,252.6,26.04,79.75,21.42,455.15,207.77,168.08,104.82,107.43,396.0,276.57,119.52,255.14,207.7,149.18
2024-05-02 04:00:00,408.88,410.96,133.11,205.55,395.07,356.29,186.53,256.93,26.86,79.75,21.39,455.79,208.84,173.14,104.9,108.33,405.95,278.98,121.24,258.13,244.57,149.51
2024-05-03 04:00:00,402.52,414.95,134.02,207.35,398.47,363.77,189.83,261.12,27.09,78.55,21.07,458.73,210.76,174.81,102.66,109.22,400.08,277.28,123.63,262.4,246.21,152.25
2024-05-06 04:00:00,417.57,423.75,135.96,212.54,405.47,371.97,193.23,266.69,27.19,79.27,21.04,470.12,213.39,177.26,105.38,111.2,393.26,268.2,127.76,260.51,247.72,153.3
2024-05-07 04:00:00,396.6,421.01,138.08,213.43,405.55,375.39,193.1,268.33,27.38,80.38,21.57,471.2,216.64,175.08,105.43,112.3,406.46,273.29,126.41,266.22,246.5,156.45
2024-05-08 04:00:00,396.75,422.69,139.1,210.15,408.49,379.43,193.56,267.36,27.68,78.01,21.22,480.66,214.62,174.63,105.78,112.66,413.31,281.64,124.05,261.09,253.28,154.94
2024-05-09 04:00:00,408.68,428.59,138.4,212.02,417.61,382.28,194.48,267.28,27.93,77.45,21.25,488.7,217.23,177.38,105.67,112.65,410.5,284.53,126.48,266.05,255.5,157.31
2024-05-10 04:00:00,414.43,428.33,138.48,211.34,416.63,380.28,196.25,269.15,27.79,77.33,21.09,494.51,217.73,176.81,106.81,112.84,410.65,291.16,127.02,264.27,260.25,158.15
2024-05-13 04:00:00,409.66,425.25,134.77,212.12,414.69,373.56,195.88,267.71,28.07,77.36,20.98,485.48,213.62,175.66,106.78,113.83,403.02,283.82,126.15,264.34,259.88,156.27
2024-05-14 04:00:00,419.95,424.0,133.9,213.96,418.92,374.26,195.86,268.7,28.48,76.82,20.91,496.85,216.64,177.7,106.14,113.65,405.21,284.78,127.38,269.78,259.72,157.19
2024-05-15 04:00:00,429.5,424.43,133.86,212.71,421.35,385.6,200.29,273.95,28.06,75.85,21.14,503.32,223.45,179.47,105.31,113.37,409.88,281.6,134.92,272.69,260.0,156.18
2024-05-16 04:00:00,405.94,426.36,134.93,210.93,415.05,375.59,199.27,258.2,28.04,78.4,21.05,491.16,225.69,173.72,106.38,113.07,407.81,282.29,131.13,272.22,259.77,155.06
2024-05-17 04:00:00,404.04,426.89,133.62,213.11,417.63,378.37,203.48,256.3,28.13,79.21,21.23,489.86,228.78,176.38,106.22,113.51,399.14,280.33,130.74,274.26,257.88,157.83
2024-05-20 04:00:00,405.11,427.25,135.37,214.08,419.82,383.83,203.02,256.97,27.29,79.4,21.05,490.92,230.64,176.86,104.89,113.2,398.28,275.07,131.06,274.67,259.23,160.23
2024-05-21 04:00:00,407.63,426.89,135.47,215.52,426.8,388.24,205.77,242.29,27.7,79.31,21.14,493.35,225.67,178.51,105.61,112.74,379.52,271.59,130.22,275.19,256.95,160.58
2024-05-22 04:00:00,402.23,427.72,135.95,214.9,423.52,388.5,201.85,238.8,27.75,79.46,21.21,498.44,223.98,177.51,104.96,112.38,377.26,267.07,119.2,276.44,258.94,157.24
2024-05-23 04:00:00,401.52,425.72,134.6,215.26,423.2,390.1,200.09,235.59,27.48,79.84,21.0,491.82,225.35,176.67,105.57,111.96,380.25,267.28,119.56,276.5,253.81,156.7
2024-05-24 04:00:00,409.58,429.02,132.99,217.85,427.92,398.69,204.42,238.27,27.99,79.27,21.02,503.42,228.13,181.35,106.43,113.02,400.0,260.75,122.91,272.88,252.79,158.56
2024-05-28 04:00:00,403.04,423.11,130.98,214.59,421.42,393.68,201.98,232.23,27.63,79.19,20.98,502.93,225.79,177.85,105.14,109.93,396.29,259.51,120.06,269.15,251.41,158.96
2024-05-29 04:00:00,399.4,418.87,130.1,211.59,414.54,393.9,199.01,228.74,27.19,78.39,20.86,486.81,221.46,174.13,103.72,109.1,396.95,255.87,118.5,267.72,249.32,156.71
2024-05-30 04:00:00,413.31,423.33,128.09,214.37,417.17,395.59,202.0,233.53,27.44,79.12,21.43,494.06,216.36,178.22,103.16,109.97,403.74,256.41,120.68,270.45,251.95,159.48
2024-05-31 04:00:00,417.95,424.48,129.5,216.59,418.29,388.66,202.94,232.39,28.32,81.68,21.92,502.6,219.54,181.07,106.57,112.1,409.48,313.67,121.64,275.13,251.4,160.56
2024-06-03 04:00:00,407.63,419.89,133.02,215.59,405.32,373.1,201.38,227.04,27.79,81.22,22.17,496.31,214.5,180.37,105.11,110.22,402.5,302.76,120.03,276.26,249.7,156.65
2024-06-04 04:00:00,399.4,422.23,132.21,212.47,402.69,368.89,195.18,224.23,27.78,83.4,22.02,487.19,214.48,175.46,105.22,110.43,429.33,298.41,117.08,273.19,246.7,154.23
2024-06-05 04:00:00,413.7,423.95,132.92,218.93,407.22,378.14,197.54,229.85,28.15,84.84,21.97,499.59,220.09,179.52,104.76,110.6,445.4,301.91,120.25,276.73,250.29,156.51
2024-06-06 04:00:00,410.19,420.79,133.96,217.67,407.5,374.25,195.76,227.39,27.22,83.69,22.27,491.55,219.82,176.56,105.1,110.19,452.61,294.78,118.79,276.4,253.67,154.28
2024-06-07 04:00:00,402.09,417.52,134.49,213.9,408.85,376.0,192.6,224.69,27.31,85.25,22.15,497.03,220.55,176.89,103.96,108.14,445.7,291.53,117.09,275.0,256.2,153.01
2024-06-10 04:00:00,403.04,419.96,134.51,215.67,408.98,379.03,194.12,225.59,27.07,86.94,22.05,506.96,221.23,176.4,103.49,109.64,449.01,291.8,119.33,275.25,264.81,150.29
2024-06-11 04:00:00,394.38,422.57,136.13,215.78,408.94,374.9,193.02,223.25,27.85,86.91,21.99,505.35,226.31,175.4,102.6,110.28,454.11,285.79,115.94,275.76,262.08,152.07
2024-06-12 04:00:00,419.61,427.35,138.23,221.67,415.59,382.6,197.61,229.22,28.1,83.07,22.05,533.16,231.05,181.39,101.68,112.21,462.01,289.14,120.07,281.86,269.82,152.86
2024-06-13 04:00:00,422.71,425.48,139.32,221.45,413.59,390.14,197.4,230.92,27.52,83.21,22.01,540.0,229.14,181.19,100.86,112.28,455.9,286.31,120.78,287.59,272.96,153.22
2024-06-14 04:00:00,414.39,423.87,136.54,220.97,405.3,377.2,197.26,226.58,27.27,82.48,21.96,534.0,228.84,176.58,100.99,111.29,452.74,284.87,119.32,288.06,272.5,149.83
2024-06-17 04:00:00,414.18,430.31,139.85,226.1,415.17,383.03,200.26,230.01,27.61,84.37,21.87,541.42,232.75,177.16,101.95,112.24,447.34,290.92,120.37,297.06,272.0,150.37
2024-06-18 04:00:00,411.29,431.87,136.79,226.94,422.12,385.68,204.58,228.48,27.58,84.74,21.81,550.42,237.37,179.31,101.99,111.88,454.0,295.56,117.5,306.04,276.46,151.04
2024-06-20 04:00:00,388.18,430.68,137.87,225.66,419.98,385.91,201.26,216.82,27.37,82.26,21.85,543.55,233.06,175.63,102.28,110.9,460.24,295.04,115.68,308.98,271.01,150.11
2024-06-21 04:00:00,388.38,433.77,138.91,226.13,417.22,381.27,194.77,216.48,27.05,83.64,21.92,543.0,240.11,177.7,103.99,111.39,460.61,297.24,117.12,316.04,273.87,147.97
2024-06-24 04:00:00,391.49,433.88,139.74,227.99,426.43,380.78,196.79,217.4,27.66,82.72,22.21,547.32,241.475,178.24,104.93,109.94,467.05,297.94,118.42,318.94,272.88,150.46
2024-06-25 04:00:00,379.45,435.36,139.37,228.93,415.42,378.53,194.47,213.28,27.12,82.74,21.87,536.92,239.78,173.86,103.57,107.95,466.94,301.03,115.68,319.04,272.75,146.38
2024-06-26 04:00:00,381.37,437.13,140.74,227.98,412.43,368.52,194.64,214.58,26.86,82.81,21.74,534.27,241.79,173.18,103.17,107.75,464.65,303.5,116.01,318.95,272.11,146.6
2024-06-27 04:00:00,381.45,434.56,140.53,228.89,411.23,370.38,197.51,215.0,26.26,84.3,22.1,542.69,251.21,171.87,103.82,107.21,458.7,302.36,115.17,316.93,274.5,146.0
2024-06-28 04:00:00,385.27,430.13,139.6,226.15,405.21,365.08,208.43,217.46,26.21,86.2,22.38,534.98,246.68,173.72,104.16,107.68,474.29,305.05,115.18,318.55,274.45,144.82
2024-07-01 04:00:00,379.86,427.76,138.56,220.63,397.61,359.66,211.08,214.29,25.9,86.62,22.22,523.72,245.28,167.57,103.64,105.92,471.47,301.9,112.33,319.01,268.04,143.32
2024-07-02 04:00:00,373.82,428.27,138.46,219.55,405.46,356.86,211.41,214.39,25.85,85.76,22.26,536.0,245.66,168.37,104.35,106.22,466.37,300.92,111.21,317.05,268.37,142.75
2024-07-03 04:00:00,379.19,426.95,140.0,224.31,408.85,371.09,211.0,217.52,25.67,83.56,22.16,547.06,246.22,168.35,104.36,107.26,470.22,296.44,111.99,311.04,265.57,144.11
2024-07-05 04:00:00,376.86,422.97,139.57,222.58,406.95,362.54,212.77,214.8,25.27,82.57,22.19,544.55,247.83,165.64,104.76,105.89,464.23,295.07,109.16,314.56,264.61,142.0
2024-07-08 04:00:00,385.53,427.31,138.67,223.19,410.13,363.84,212.64,213.42,25.48,81.57,22.16,543.18,246.22,167.34,105.06,106.43,459.6,292.55,110.75,316.89,267.32,142.64
2024-07-09 04:00:00,380.3,425.08,138.8,220.24,407.6,363.56,214.61,212.39,25.34,81.66,21.76,535.61,242.17,165.34,103.74,103.91,438.51,289.5,110.49,322.65,260.22,140.2
2024-07-10 04:00:00,389.32,429.04,138.73,223.53,416.88,372.76,221.04,217.17,26.54,79.04,22.18,544.66,246.23,167.16,105.3,106.17,440.47,284.74,113.29,329.25,263.79,141.35
2024-07-11 04:00:00,423.4,434.11,139.6,226.44,426.05,375.46,225.47,227.35,26.95,75.73,22.89,557.51,241.17,175.15,106.86,108.79,450.68,288.13,121.47,323.88,270.46,146.12
2024-07-12 04:00:00,431.91,439.23,142.16,227.06,430.54,376.45,226.94,229.46,27.52,76.49,23.04,557.19,240.42,177.46,107.14,110.57,455.02,288.27,123.15,321.38,276.57,146.65
2024-07-15 04:00:00,438.0,439.83,144.78,228.53,430.91,380.39,236.39,233.15,27.3,77.06,23.36,564.44,241.14,174.22,106.42,111.04,480.64,284.58,123.48,327.26,275.23,146.36
2024-07-16 04:00:00,465.48,443.15,144.22,236.16,440.08,390.88,244.34,245.7,27.94,81.44,23.68,578.3,239.15,181.59,108.01,115.53,509.42,287.32,132.38,328.19,283.4,149.38
2024-07-17 04:00:00,442.87,446.53,143.04,229.46,425.89,361.24,243.36,230.61,28.08,78.65,23.76,551.48,223.88,173.06,110.03,114.37,483.74,286.85,128.17,331.44,286.84,150.32
2024-07-18 04:00:00,448.83,446.37,140.37,227.28,423.03,364.83,241.8,229.93,27.97,77.8,23.67,550.4,219.05,174.39,110.01,114.26,482.42,280.75,131.36,328.67,283.83,148.06
2024-07-19 04:00:00,447.75,445.5,140.11,227.73,417.0,363.61,240.51,229.92,27.83,73.38,23.62,555.76,218.59,172.78,109.46,112.47,485.21,279.29,131.55,329.16,278.41,145.63
2024-07-22 04:00:00,456.46,452.24,140.74,233.59,427.37,375.74,240.45,234.79,27.77,75.44,23.99,560.56,225.15,178.04,110.01,114.0,490.51,275.26,134.12,332.63,280.0,145.39
2024-07-23 04:00:00,453.87,459.32,141.68,233.37,429.48,379.21,244.18,240.07,27.7,78.79,24.12,569.21,226.0,179.88,110.29,114.03,482.29,273.47,135.22,336.74,276.61,145.01
2024-07-24 04:00:00,436.81,447.51,137.25,227.32,412.27,356.73,236.39,227.4,27.32,78.16,23.6,541.15,249.83,174.65,108.17,110.88,482.56,271.85,130.28,331.59,270.9,141.26
2024-07-25 04:00:00,445.1,453.58,137.96,222.37,410.67,346.6,245.72,235.62,27.29,79.76,23.67,545.73,246.87,175.73,107.94,118.47,489.11,270.52,132.65,336.37,299.65,142.71
2024-07-26 04:00:00,466.52,449.03,142.58,223.63,424.66,364.05,249.23,246.07,27.88,80.98,24.06,572.8,258.46,180.09,108.97,117.56,396.43,290.91,139.45,338.22,302.59,143.03
2024-07-29 04:00:00,473.78,451.62,145.0,222.87,426.15,362.87,245.2,248.73,28.01,79.61,24.17,569.6,255.89,182.3,109.02,118.37,386.21,283.71,142.13,335.27,298.77,143.78
2024-07-30 04:00:00,479.09,452.63,142.95,224.42,417.16,358.47,247.16,265.6,29.09,78.42,25.49,574.03,255.0,182.03,108.54,119.61,408.61,279.19,143.09,337.54,300.48,145.62
2024-07-31 04:00:00,478.54,461.48,143.56,238.73,418.58,375.44,250.39,272.3,30.1,78.48,24.66,583.5,255.38,186.38,109.36,121.46,417.85,280.21,142.71,313.29,298.36,147.86
2024-08-01 04:00:00,453.22,463.91,139.96,242.39,405.0,366.12,238.13,261.76,29.55,77.87,24.78,564.86,250.66,182.82,110.42,118.81,395.01,277.09,138.34,327.79,292.19,143.94
2024-08-02 04:00:00,435.8,461.12,135.36,235.0,397.27,349.7,227.98,253.59,28.92,71.41,24.33,537.96,243.93,169.68,113.71,117.77,383.24,279.17,135.05,327.68,286.43,137.06
2024-08-05 04:00:00,425.27,443.43,130.35,227.15,376.98,340.22,222.09,243.76,27.86,67.98,23.68,535.1,238.86,164.35,111.14,114.69,377.94,267.97,128.11,325.72,278.85,133.5
2024-08-06 04:00:00,395.01,446.73,132.64,230.0,383.02,350.43,227.28,245.77,28.27,69.12,24.19,544.48,241.09,157.57,111.77,115.01,389.99,266.09,129.19,321.96,278.75,144.01
2024-08-07 04:00:00,365.5,447.02,132.43,228.09,376.5,347.88,223.8,238.01,27.91,69.69,23.92,543.25,239.33,154.02,111.21,112.59,381.15,265.09,124.08,322.23,277.36,143.47
2024-08-08 04:00:00,373.65,460.66,134.86,234.45,385.56,357.02,233.17,244.73,28.14,71.92,24.19,557.44,248.09,155.12,112.7,114.77,384.71,269.59,126.66,331.04,282.04,146.83
2024-08-09 04:00:00,372.72,462.38,133.66,232.94,388.15,355.77,233.09,242.5,28.18,71.17,24.39,562.73,247.8,157.03,111.87,114.4,371.11,271.24,127.58,330.26,280.55,145.99
2024-08-12 04:00:00,374.06,463.48,136.07,230.93,383.93,355.8,228.88,239.35,28.03,69.62,24.13,559.2,247.07,155.25,112.16,112.6,367.6,266.27,127.65,333.78,278.71,142.62
2024-08-13 04:00:00,378.52,461.28,136.53,234.35,395.54,361.46,234.1,245.47,27.99,71.07,24.38,573.49,250.93,159.49,112.79,114.85,374.8,273.36,129.07,323.59,280.45,145.13
2024-08-14 04:00:00,370.15,461.86,135.59,236.39,396.48,365.35,236.97,243.94,28.18,71.16,24.57,577.1,249.81,158.54,114.23,115.42,375.3,272.58,126.78,323.87,282.24,144.68
