Date,ADBE,AMD,AMGN,GOOG,NXPI,PCAR,REGN,ROST,TEAM,TSLA
2022-05-02 04:00:00,407.29,89.84,230.92,117.157,177.0,56.0067,652.02,101.32,235.28,300.98
2022-05-03 04:00:00,407.58,91.13,232.19,118.1295,178.07,56.72,660.49,100.45,223.54,303.0833
2022-05-04 04:00:00,423.35,99.42,236.1,122.575,185.92,58.6733,660.86,103.92,234.7,317.54
2022-05-05 04:00:00,400.51,93.87,234.35,116.7465,178.37,56.8,639.37,99.89,212.71,291.0933
2022-05-06 04:00:00,391.01,95.34,236.5,115.66,177.58,56.3333,623.05,96.24,202.26,288.55
2022-05-09 04:00:00,376.91,86.36,239.24,113.084,172.9,56.9,599.77,93.41,183.35,262.37
2022-05-10 04:00:00,393.03,88.73,240.71,114.5845,178.44,55.8333,615.09,89.62,180.98,266.68
2022-05-11 04:00:00,379.33,87.92,240.64,113.961,170.87,55.0733,613.05,87.85,169.28,244.6667
2022-05-12 04:00:00,388.49,87.06,244.72,113.161,173.66,55.66,633.96,89.12,168.24,242.6667
2022-05-13 04:00:00,405.45,95.12,243.4,116.5155,181.99,55.8333,645.52,92.06,188.9,256.53
2022-05-16 04:00:00,402.86,94.24,243.87,114.7925,176.99,55.52,655.01,91.81,177.0,241.4567
2022-05-17 04:00:00,409.65,102.47,245.35,116.7015,185.64,56.7333,667.56,93.06,174.43,253.87
2022-05-18 04:00:00,397.88,96.28,243.96,112.401,175.39,54.1133,659.2,92.8,162.49,236.6033
2022-05-19 04:00:00,394.38,96.67,244.77,110.7455,175.79,54.28,657.15,92.7,174.75,236.4733
2022-05-20 04:00:00,399.09,93.5,247.5,109.313,180.11,53.2067,661.14,71.87,177.4,221.3
2022-05-23 04:00:00,406.76,95.07,249.04,111.6665,180.69,54.5733,681.91,78.75,177.7,224.9667
2022-05-24 04:00:00,398.41,91.16,251.89,105.926,179.12,54.8267,686.02,77.61,164.17,209.3867
2022-05-25 04:00:00,402.5,92.65,253.01,105.8395,184.63,55.68,690.88,81.36,170.75,219.6
2022-05-26 04:00:00,408.6,98.75,253.05,108.296,192.63,56.0933,683.44,86.99,175.18,235.91
2022-05-27 04:00:00,428.22,102.26,255.26,112.799,195.93,57.1133,692.8,87.31,184.78,253.21
2022-05-31 04:00:00,416.48,101.86,256.74,114.039,189.76,57.8933,664.74,85.02,177.32,252.7533
2022-06-01 04:00:00,418.16,101.22,253.42,114.137,184.57,59.0267,658.92,82.66,179.25,246.79
2022-06-02 04:00:00,441.28,108.59,248.28,117.746,187.94,59.3,630.7,83.21,196.62,258.3333
2022-06-03 04:00:00,429.76,106.3,248.45,114.564,182.37,58.86,630.35,82.72,190.57,234.5167
2022-06-06 04:00:00,429.46,105.65,245.44,117.0105,180.01,59.0933,609.03,81.33,190.27,238.28
2022-06-07 04:00:00,433.42,105.28,246.41,117.2295,181.83,59.32,613.98,80.51,200.85,238.8867
2022-06-08 04:00:00,428.84,101.9,245.48,117.238,177.07,59.5867,607.76,81.05,200.8,241.8667
2022-06-09 04:00:00,426.42,98.8,241.75,114.918,184.22,58.6867,575.48,79.76,196.06,239.7067
2022-06-10 04:00:00,393.84,94.82,240.01,111.4275,178.57,56.7333,571.81,77.2,183.81,232.23
2022-06-13 04:00:00,371.65,86.99,236.77,106.8765,168.52,55.32,549.3,74.83,166.29,215.7367
2022-06-14 04:00:00,370.82,86.99,235.7,107.194,168.29,56.1067,548.35,74.0,167.68,220.89
2022-06-15 04:00:00,376.92,89.3,235.58,110.3905,168.94,57.2333,561.19,76.0,179.66,233.0
2022-06-16 04:00:00,365.08,82.05,230.71,106.636,158.32,54.38,556.75,73.61,165.74,213.1
2022-06-17 04:00:00,360.79,81.57,234.72,107.8655,157.83,54.6133,580.95,74.76,178.55,216.76
2022-06-21 04:00:00,362.99,83.79,238.41,112.015,159.09,56.34,587.67,75.1,183.0,237.0367
2022-06-22 04:00:00,365.33,83.75,240.14,112.034,156.95,55.7133,586.84,72.81,185.4,236.0867
2022-06-23 04:00:00,376.64,82.43,243.09,112.6845,153.51,54.3867,607.39,73.98,193.26,235.07
2022-06-24 04:00:00,387.72,87.08,245.37,118.538,159.32,56.14,612.49,77.53,205.32,245.7067
2022-06-27 04:00:00,381.07,86.16,244.85,116.6225,158.86,55.88,602.4,76.34,202.21,244.92
2022-06-28 04:00:00,365.63,80.78,243.51,112.5715,154.22,55.4733,594.42,72.78,192.6,232.6633
2022-06-29 04:00:00,368.5,77.99,245.43,112.2565,150.02,55.42,597.62,71.81,192.36,228.49
2022-06-30 04:00:00,366.06,76.47,243.3,109.3725,148.03,54.8933,591.13,70.23,187.4,224.4733
2022-07-01 04:00:00,368.48,73.67,245.55,109.081,146.09,55.26,595.4,71.38,197.51,227.2633
2022-07-05 04:00:00,376.49,75.2,246.73,113.887,145.91,54.5733,596.56,73.82,208.39,233.0667
2022-07-06 04:00:00,382.83,75.35,245.25,115.2135,145.75,54.2133,594.9,73.99,207.85,231.7333
2022-07-07 04:00:00,390.89,79.3,247.42,119.306,152.02,54.8267,607.45,76.54,213.77,244.5433
2022-07-08 04:00:00,389.44,79.35,248.48,120.1685,154.28,54.0467,621.57,75.46,214.08,250.7633
2022-07-11 04:00:00,384.16,76.95,247.78,116.5225,151.96,52.86,614.46,74.6,211.03,234.3433
2022-07-12 04:00:00,375.54,76.36,246.97,114.8495,152.24,53.5467,610.09,75.07,192.67,233.07
2022-07-13 04:00:00,371.94,77.52,247.09,112.187,155.01,52.88,602.02,76.33,194.47,237.04
2022-07-14 04:00:00,372.96,78.6,245.59,111.44,159.82,52.72,598.86,76.97,184.98,238.3133
2022-07-15 04:00:00,379.86,81.11,248.69,112.767,163.98,53.3667,607.54,77.98,188.89,240.0667
2022-07-18 04:00:00,375.23,81.43,243.84,109.91,161.92,53.54,586.7,79.12,187.97,240.5467
2022-07-19 04:00:00,387.83,85.88,247.32,114.62,170.43,56.0267,595.73,81.17,191.59,245.53
2022-07-20 04:00:00,401.49,89.43,246.63,114.7,176.48,56.2267,594.59,82.48,213.04,247.5
2022-07-21 04:00:00,408.91,91.09,245.78,115.04,179.95,56.3333,592.44,83.61,214.18,271.7067
2022-07-22 04:00:00,401.9,88.1,245.95,108.36,175.14,56.4867,586.11,83.24,202.27,272.2433
2022-07-25 04:00:00,391.96,87.54,248.72,108.21,174.13,57.3533,587.28,82.63,196.05,268.4333
2022-07-26 04:00:00,379.26,85.25,251.14,105.44,174.46,57.98,582.56,77.96,187.61,258.86
2022-07-27 04:00:00,392.78,89.82,251.72,113.6,181.42,59.38,587.91,80.27,197.28,274.82
2022-07-28 04:00:00,403.5,91.67,249.75,114.59,183.12,60.6533,582.37,81.4,204.85,280.9
2022-07-29 04:00:00,410.12,94.47,247.47,116.64,183.88,61.0133,581.69,81.26,209.32,297.15
2022-08-01 04:00:00,411.09,96.78,245.64,115.48,184.5,60.5533,576.68,82.3,210.59,297.2767
2022-08-02 04:00:00,409.96,99.29,243.91,115.9,180.47,60.1533,574.96,79.83,214.21,300.5867
2022-08-03 04:00:00,424.54,98.09,247.14,118.78,185.55,60.56,608.77,84.58,225.14,307.3967
2022-08-04 04:00:00,430.59,103.91,246.98,118.87,184.26,60.5867,614.96,83.76,230.41,308.6333
2022-08-05 04:00:00,433.43,102.31,246.25,118.22,181.66,60.7533,613.61,84.23,268.59,288.17
2022-08-08 04:00:00,434.34,100.07,247.29,118.14,179.96,61.06,630.63,85.31,279.35,290.4233
2022-08-09 04:00:00,426.57,95.54,248.36,117.5,171.04,60.9133,622.15,84.46,278.86,283.3333
2022-08-10 04:00:00,438.4,99.05,252.09,120.65,179.97,62.1667,641.49,86.18,286.19,294.3567
2022-08-11 04:00:00,434.89,98.12,248.35,119.82,180.38,62.0,623.9,88.15,275.8,286.63
2022-08-12 04:00:00,445.67,100.83,248.39,122.65,187.47,62.4867,628.71,90.12,283.25,300.03
2022-08-15 04:00:00,451.02,101.01,251.08,122.88,187.57,62.8267,643.29,90.16,288.47,309.32
2022-08-16 04:00:00,447.56,100.2,253.15,122.51,185.85,63.1867,648.7,92.64,289.36,306.5633
2022-08-17 04:00:00,437.82,98.27,250.58,120.32,180.22,62.3467,636.34,92.82,284.26,303.9967
2022-08-18 04:00:00,439.03,100.44,249.7,120.86,182.76,62.8133,624.83,92.0,283.37,302.87
2022-08-19 04:00:00,425.055,95.95,250.86,118.12,180.33,62.02,618.36,91.01,269.34,296.6667
2022-08-22 04:00:00,411.35,92.84,246.9,115.07,172.52,60.32,612.1,88.11,258.47,289.9133
2022-08-23 04:00:00,410.41,92.49,244.47,114.77,173.94,60.42,602.53,87.96,258.28,296.4533
2022-08-24 04:00:00,405.65,92.73,244.49,114.7,173.01,60.9933,602.79,90.56,258.66,297.0967
2022-08-25 04:00:00,403.93,97.18,245.68,117.7,179.02,61.6333,603.8,90.91,266.33,296.07
2022-08-26 04:00:00,381.02,91.18,240.65,111.3,168.12,59.98,596.18,87.26,257.05,288.09
2022-08-29 04:00:00,375.26,88.49,239.38,110.34,165.88,59.2533,592.77,86.96,250.96,284.82
2022-08-30 04:00:00,375.07,86.94,239.12,109.91,165.72,58.7,588.39,86.33,251.4,277.7
2022-08-31 04:00:00,373.44,84.87,240.3,109.15,164.58,58.34,581.06,86.27,247.66,275.61
2022-09-01 04:00:00,370.53,82.33,245.5,110.55,164.4,58.3133,600.63,88.51,235.43,277.16
2022-09-02 04:00:00,368.14,80.24,242.37,108.68,162.39,57.6467,580.62,87.39,232.42,270.21
2022-09-06 04:00:00,368.3,78.72,242.22,107.48,160.75,57.8867,573.97,86.72,229.67,274.42
2022-09-07 04:00:00,379.72,79.61,244.79,110.48,163.32,59.0467,596.44,92.14,235.42,283.7
2022-09-08 04:00:00,383.63,82.78,245.45,109.42,165.45,57.5533,708.85,92.26,240.32,289.26
2022-09-09 04:00:00,394.78,85.45,247.69,111.78,168.14,58.9867,724.32,93.51,258.93,299.68
2022-09-12 04:00:00,396.36,84.64,237.62,111.87,169.07,59.62,710.74,94.98,264.79,304.42
2022-09-13 04:00:00,368.39,77.03,226.86,105.31,155.46,57.3733,701.39,89.86,248.9,292.13
2022-09-14 04:00:00,371.52,77.45,228.12,105.87,159.45,57.5933,697.62,89.46,255.57,302.61
2022-09-15 04:00:00,309.13,76.66,227.66,103.9,159.68,57.0933,705.85,89.56,252.89,303.75
2022-09-16 04:00:00,299.5,76.51,231.14,103.63,159.94,56.76,710.3,90.25,242.9,303.35
2022-09-19 04:00:00,296.06,76.77,230.76,103.85,163.1,58.1933,715.34,90.74,241.62,309.07
2022-09-20 04:00:00,291.06,75.25,227.71,101.83,160.9,57.6933,704.22,88.3,235.19,308.73
2022-09-21 04:00:00,286.3,74.48,224.46,100.01,159.17,56.9733,684.63,87.85,232.3,300.8
2022-09-22 04:00:00,287.06,69.5,227.75,100.57,155.13,56.6,688.26,86.59,220.69,288.59
2022-09-23 04:00:00,284.56,67.96,226.97,99.17,152.94,55.8733,697.33,84.44,217.56,275.33
2022-09-26 04:00:00,276.96,66.3,226.87,98.81,151.95,55.3333,686.1,82.93,213.61,276.01
2022-09-27 04:00:00,277.57,67.17,225.99,98.09,153.51,55.3067,695.01,84.4,214.59,282.94
2022-09-28 04:00:00,281.4,68.36,230.98,100.74,156.44,56.8867,705.42,87.01,218.14,287.81
2022-09-29 04:00:00,278.25,64.14,228.41,98.09,151.01,56.58,691.82,84.03,212.33,268.21
2022-09-30 04:00:00,275.2,63.36,225.4,96.15,147.51,55.7933,688.87,84.27,210.59,265.25
2022-10-03 04:00:00,285.24,66.11,230.44,99.3,151.96,57.6533,735.13,85.96,217.33,242.4
2022-10-04 04:00:00,294.97,67.9,233.02,102.41,159.89,59.94,739.54,89.38,236.21,249.44
2022-10-05 04:00:00,297.38,67.94,233.82,102.22,161.24,60.6067,745.68,89.82,242.46,240.81
2022-10-06 04:00:00,298.41,67.85,230.94,102.24,158.99,59.8,731.86,88.24,238.99,238.13
2022-10-07 04:00:00,288.77,58.44,229.03,99.57,151.75,58.4533,722.37,86.86,228.24,223.07
2022-10-10 04:00:00,285.72,57.81,232.15,98.71,147.5,58.5867,730.92,85.87,220.27,222.96
2022-10-11 04:00:00,284.83,57.63,245.44,98.05,143.75,59.38,737.41,86.14,207.64,216.5
2022-10-12 04:00:00,286.15,57.85,246.44,98.3,140.28,59.0333,728.06,84.51,203.37,217.24
2022-10-13 04:00:00,294.74,58.94,251.66,99.71,143.17,60.16,752.56,85.45,202.2,221.72
2022-10-14 04:00:00,287.94,55.94,251.34,97.18,138.09,58.8467,736.06,81.45,189.0,204.99
2022-10-17 04:00:00,293.5,57.96,252.93,100.78,141.27,59.2333,735.96,84.21,204.67,219.35
2022-10-18 04:00:00,292.98,57.92,252.12,101.39,140.95,60.4667,722.71,84.66,201.44,220.19
2022-10-19 04:00:00,299.83,57.23,248.19,100.29,141.32,60.4933,709.37,83.66,187.73,222.04
2022-10-20 04:00:00,302.38,57.77,247.45,100.53,139.04,58.38,705.89,82.49,192.62,207.28
2022-10-21 04:00:00,306.37,58.82,251.94,101.48,145.25,60.1133,713.91,85.07,194.1,214.44
2022-10-24 04:00:00,316.22,58.7,261.32,102.97,144.94,61.3467,737.15,87.09,194.85,211.25
2022-10-25 04:00:00,323.79,61.47,259.99,104.93,148.74,61.16,747.33,93.07,206.04,222.415
2022-10-26 04:00:00,320.48,59.73,266.66,94.82,147.28,61.8667,733.98,93.39,195.22,224.64
2022-10-27 04:00:00,318.65,58.6,267.23,92.6,145.12,62.7533,724.88,94.6,198.0,225.09
2022-10-28 04:00:00,325.68,62.01,273.81,96.58,151.66,64.2,750.76,95.35,200.82,228.52
2022-10-31 04:00:00,318.5,60.06,270.35,94.66,146.08,64.5533,748.75,95.69,202.73,227.54
2022-11-01 04:00:00,316.02,59.66,272.06,90.5,151.85,64.6333,759.91,94.68,191.74,227.82
2022-11-02 04:00:00,301.22,58.63,269.01,87.07,148.61,63.8,740.48,92.6,172.4,214.98
2022-11-03 04:00:00,285.93,60.11,265.88,83.49,144.85,64.6533,738.68,92.3,174.17,215.31
2022-11-04 04:00:00,285.75,62.19,269.04,86.7,151.06,66.08,740.21,93.88,123.73,207.47
2022-11-07 05:00:00,299.54,63.08,277.02,88.65,157.9,66.0933,750.93,93.14,119.23,197.08
2022-11-08 05:00:00,302.17,63.85,292.39,88.91,163.11,67.0333,751.95,92.09,122.72,191.3
2022-11-09 05:00:00,298.87,59.92,289.65,87.4,154.72,66.5067,742.95,91.32,122.29,177.59
2022-11-10 05:00:00,329.95,68.47,291.01,94.17,165.47,67.94,741.08,97.13,140.85,190.72
2022-11-11 05:00:00,341.15,72.37,285.02,96.73,169.94,68.4133,734.45,96.17,142.37,195.97
2022-11-14 05:00:00,340.37,73.53,285.3,96.03,169.01,68.2267,742.01,94.63,134.96,190.95
2022-11-15 05:00:00,345.96,76.37,283.6,98.72,174.81,68.52,728.73,97.8,141.18,194.42
2022-11-16 05:00:00,338.41,72.7,283.77,98.99,166.88,68.9333,735.67,96.5,129.27,186.92
2022-11-17 05:00:00,337.83,73.9,287.3,98.5,170.09,69.0067,739.08,97.93,121.69,183.17
2022-11-18 05:00:00,330.86,73.57,287.29,97.8,171.94,69.2467,736.73,107.59,118.76,180.19
2022-11-21 05:00:00,321.49,72.46,288.16,95.83,168.85,69.5733,738.98,112.3,117.56,167.87
2022-11-22 05:00:00,330.88,75.25,287.05,97.33,173.41,70.68,749.23,115.27,116.34,169.91
2022-11-23 05:00:00,335.78,76.4,283.4,98.82,175.2,70.5933,735.36,116.03,124.5,183.2
2022-11-25 05:00:00,334.3,75.14,283.74,97.6,172.69,70.02,736.23,115.94,124.13,182.86
2022-11-28 05:00:00,328.97,73.19,282.62,96.25,164.1,69.0733,741.48,116.37,126.45,182.92
2022-11-29 05:00:00,326.78,73.39,281.99,95.44,164.69,69.5067,736.08,116.79,122.01,180.83
2022-11-30 05:00:00,344.93,77.63,286.4,101.45,175.84,70.6067,751.7,117.67,131.55,194.7
2022-12-01 05:00:00,344.11,77.48,285.94,101.28,173.44,70.6333,761.24,117.98,140.06,194.7
2022-12-02 05:00:00,341.53,74.98,285.51,100.83,171.06,70.5267,766.39,119.0,141.0,194.86
2022-12-05 05:00:00,334.09,73.62,284.91,99.87,168.37,68.9067,755.45,117.36,133.61,182.45
2022-12-06 05:00:00,331.15,70.27,283.29,97.31,163.08,69.1133,747.47,116.53,124.96,179.82
2022-12-07 05:00:00,326.68,70.14,285.76,95.15,163.95,69.66,764.27,115.36,125.46,174.04
2022-12-08 05:00:00,332.58,70.47,285.57,93.95,171.47,69.0733,765.42,117.14,135.71,173.44
2022-12-09 05:00:00,330.64,68.59,278.65,93.07,169.72,67.5067,750.06,114.89,137.33,179.05
2022-12-12 05:00:00,338.17,70.67,276.78,93.56,173.07,68.64,742.48,116.39,143.79,167.82
2022-12-13 05:00:00,342.46,71.65,272.26,95.85,174.31,68.1467,747.56,117.53,143.91,160.95
2022-12-14 05:00:00,339.92,68.93,271.13,95.31,171.57,68.5067,750.0,117.42,149.85,156.8
2022-12-15 05:00:00,328.71,66.53,266.14,91.2,165.16,65.2867,731.27,113.69,146.23,157.67
2022-12-16 05:00:00,338.54,65.41,267.41,90.86,163.72,65.4867,723.17,113.95,147.26,150.23
2022-12-19 05:00:00,328.76,64.59,265.7,89.15,160.27,66.0733,721.1,114.92,139.17,149.87
2022-12-20 05:00:00,338.22,65.05,264.75,89.63,159.51,66.2733,733.53,114.35,138.02,137.8
2022-12-21 05:00:00,341.38,67.68,266.26,90.25,163.43,67.36,736.19,115.13,139.62,137.57
2022-12-22 05:00:00,336.52,63.86,265.26,88.26,157.51,66.5467,733.62,113.96,127.26,125.35
2022-12-23 05:00:00,338.45,64.52,263.92,89.81,157.67,67.0333,726.74,115.48,127.22,123.15
2022-12-27 05:00:00,335.09,63.27,263.39,87.93,153.78,66.88,711.35,115.04,124.83,109.1
2022-12-28 05:00:00,328.33,62.57,261.42,86.46,151.7,66.1667,713.03,114.29,123.3,112.71
2022-12-29 05:00:00,337.58,64.82,263.16,88.95,158.12,65.7267,721.29,115.86,129.68,121.82
2022-12-30 05:00:00,336.53,64.77,262.64,88.73,158.03,65.98,721.49,116.07,128.68,123.18
2023-01-03 05:00:00,336.92,64.02,261.65,89.7,155.05,65.62,720.47,115.83,126.5,108.1
2023-01-04 05:00:00,341.41,64.66,264.39,88.71,157.96,65.4733,726.49,117.97,126.4,113.64
2023-01-05 05:00:00,328.44,62.33,266.86,86.77,153.51,65.1867,723.76,118.4,119.97,110.34
2023-01-06 05:00:00,332.75,63.96,275.2,88.16,159.63,66.88,737.15,121.57,121.28,113.06
2023-01-09 05:00:00,341.98,67.24,270.12,88.8,160.97,66.5267,680.49,118.73,127.17,119.77
2023-01-10 05:00:00,338.7,68.05,273.88,89.24,166.07,66.9933,698.95,119.79,132.16,118.85
2023-01-11 05:00:00,342.93,69.06,272.91,92.26,168.73,67.3733,709.94,119.54,141.78,123.22
2023-01-12 05:00:00,344.54,70.8,270.92,91.91,170.21,67.5933,714.57,118.75,146.48,123.56
2023-01-13 05:00:00,344.38,71.0,271.73,92.8,171.82,68.4467,722.13,120.01,148.0,122.4
2023-01-17 05:00:00,344.38,71.59,269.42,92.16,170.33,67.74,728.11,119.76,152.91,131.49
2023-01-18 05:00:00,341.31,70.53,264.385,91.78,170.68,66.4933,724.55,117.38,148.73,128.78
2023-01-19 05:00:00,342.53,67.71,262.03,93.91,165.0,65.34,715.57,115.75,148.89,127.17
2023-01-20 05:00:00,356.38,70.07,263.24,99.28,168.5,66.1267,722.0,115.73,157.75,133.42
2023-01-23 05:00:00,364.98,76.53,260.97,101.21,173.03,68.1667,729.91,115.78,154.58,143.75
2023-01-24 05:00:00,361.32,74.7,259.7,99.21,173.17,74.0533,727.47,117.72,151.7,143.89
2023-01-25 05:00:00,358.17,74.91,256.54,96.73,174.1,73.8733,741.18,120.2,151.93,144.43
2023-01-26 05:00:00,365.82,75.16,254.88,99.16,180.02,74.82,742.3,120.71,158.38,160.27
2023-01-27 05:00:00,370.71,75.4,253.65,100.71,181.54,73.7533,742.83,119.48,164.25,177.9
2023-01-30 05:00:00,363.42,72.45,251.59,97.95,179.48,72.52,736.46,118.995,156.94,166.66
2023-01-31 05:00:00,370.34,75.15,252.4,99.87,184.31,72.8733,758.47,118.19,161.62,173.22
2023-02-01 05:00:00,383.92,84.64,246.41,101.43,193.94,74.24,758.0,118.52,170.31,181.41
2023-02-02 05:00:00,392.23,88.31,246.53,108.8,196.16,74.4067,751.2,116.09,182.41,188.27
2023-02-03 05:00:00,379.33,86.09,245.17,105.22,190.95,73.4533,783.13,115.32,169.3,189.98
2023-02-06 05:00:00,375.23,83.68,243.85,103.47,187.37,73.6267,780.86,115.71,172.37,194.76
2023-02-07 05:00:00,383.82,85.91,244.0,108.04,193.24,73.5267,769.94,114.49,181.16,196.81
2023-02-08 05:00:00,378.36,84.69,240.2,100.0,187.95,71.95,749.66,114.49,175.65,201.29
2023-02-09 05:00:00,375.81,83.21,240.0,95.46,189.85,73.01,744.77,115.02,171.15,207.32
2023-02-10 05:00:00,370.99,81.48,242.5,94.86,186.47,72.99,757.61,115.18,172.23,196.89
2023-02-13 05:00:00,375.0,83.13,243.66,95.0,188.38,73.0,763.97,116.78,175.56,194.64
2023-02-14 05:00:00,377.9,85.95,241.03,94.95,189.79,73.2,754.21,116.8,181.87,209.25
2023-02-15 05:00:00,375.94,85.18,240.065,97.1,193.29,74.91,752.4,116.64,187.36,214.24
2023-02-16 05:00:00,365.16,80.08,234.22,95.78,191.23,74.87,736.33,115.32,174.66,202.04
2023-02-17 05:00:00,356.85,78.5,240.53,94.59,188.46,75.69,748.74,115.69,168.56,208.31
2023-02-21 05:00:00,346.7,76.77,238.24,92.05,181.41,73.86,746.52,112.91,165.15,197.37
2023-02-22 05:00:00,348.72,76.61,236.16,91.8,177.69,73.1,748.08,112.66,169.49,200.86
2023-02-23 05:00:00,347.02,79.75,237.62,91.07,180.99,73.44,759.66,111.49,170.63,202.07
2023-02-24 05:00:00,320.54,78.09,233.66,89.35,176.86,72.3,756.99,111.46,162.55,196.88
2023-02-27 05:00:00,322.32,78.77,234.45,90.1,177.74,72.11,757.79,110.92,164.62,207.63
2023-02-28 05:00:00,323.95,78.58,231.66,90.3,178.48,72.2,760.42,110.54,164.33,205.71
2023-03-01 05:00:00,323.38,78.29,236.19,90.51,178.87,73.05,770.44,110.67,162.19,202.77
2023-03-02 05:00:00,333.5,80.44,234.74,92.31,180.63,74.79,768.9,111.01,166.11,190.9
2023-03-03 05:00:00,344.04,81.52,234.81,94.02,182.96,76.19,779.3,112.43,177.53,197.79
2023-03-06 05:00:00,347.02,81.16,235.11,95.58,179.94,76.28,780.38,112.4,176.15,193.81
2023-03-07 05:00:00,344.8,82.11,228.72,94.17,177.4,75.79,773.85,109.86,176.48,187.71
2023-03-08 05:00:00,345.84,85.37,228.43,94.65,182.51,75.96,745.2,109.04,177.9,182.0
2023-03-09 05:00:00,338.37,84.03,225.79,92.66,179.83,74.31,743.75,105.56,169.99,172.92
2023-03-10 05:00:00,329.3,82.67,227.87,91.01,175.05,72.32,747.0,104.17,155.78,173.44
2023-03-13 04:00:00,324.27,82.01,233.18,91.66,174.93,71.42,752.33,103.39,158.32,174.48
2023-03-14 04:00:00,333.33,87.45,230.58,94.25,178.82,72.55,766.8,103.68,159.98,183.26
2023-03-15 04:00:00,333.61,89.68,234.9,96.55,174.6,70.69,760.3,102.3,158.0,180.45
2023-03-16 04:00:00,353.29,96.6,234.57,101.07,179.49,70.85,749.75,103.24,157.35,184.13
2023-03-17 04:00:00,358.14,97.84,229.79,102.46,177.29,68.69,747.65,102.06,158.25,180.13
2023-03-20 04:00:00,362.88,96.81,234.72,101.93,180.55,70.35,759.25,102.14,148.9,183.25
2023-03-21 04:00:00,374.22,95.93,232.95,105.84,180.46,71.44,759.76,104.14,154.3,197.58
2023-03-22 04:00:00,361.71,97.58,229.83,104.22,176.62,70.34,751.3,102.61,149.03,191.15
2023-03-23 04:00:00,369.0,100.28,233.1,106.26,182.04,69.81,802.16,101.63,153.29,192.22
2023-03-24 04:00:00,374.96,97.95,238.03,106.06,176.55,69.9,820.0,101.33,152.72,190.41
2023-03-27 04:00:00,373.15,96.61,236.76,103.06,174.2,70.94,820.41,100.63,154.99,191.81
2023-03-28 04:00:00,373.4,94.56,238.48,101.36,173.21,71.84,826.97,103.14,155.26,189.19
2023-03-29 04:00:00,379.16,96.09,241.03,101.9,179.0,72.35,819.35,102.47,158.89,193.88
2023-03-30 04:00:00,381.9,97.88,241.5,101.32,181.62,72.21,811.5,103.13,160.59,195.28
2023-03-31 04:00:00,385.37,98.01,241.75,104.0,186.475,73.2,821.67,106.13,171.17,207.46
2023-04-03 04:00:00,380.08,96.56,244.44,104.91,181.98,73.04,826.19,108.63,163.92,194.77
2023-04-04 04:00:00,385.15,95.87,247.53,105.12,176.12,70.8,822.09,108.53,166.49,192.58
2023-04-05 04:00:00,382.02,92.56,253.37,104.95,173.02,68.48,825.22,106.46,156.99,185.52
2023-04-06 04:00:00,380.6,92.47,253.32,108.9,170.1,68.49,828.73,106.22,158.54,185.06
2023-04-10 04:00:00,376.25,95.48,250.9,106.95,172.41,69.68,823.76,106.64,158.92,184.51
2023-04-11 04:00:00,371.11,94.03,251.43,106.12,171.88,71.035,819.64,105.13,162.88,186.79
2023-04-12 04:00:00,369.89,92.33,249.5,105.22,170.22,72.11,820.43,102.89,158.55,180.54
2023-04-13 04:00:00,378.8,92.09,251.44,108.19,171.92,71.59,830.35,104.19,168.09,185.9
2023-04-14 04:00:00,379.38,91.75,250.0,109.46,172.35,72.72,829.33,104.6,165.53,185.0
2023-04-17 04:00:00,377.92,89.87,248.07,106.42,174.51,73.26,819.74,104.18,166.42,187.04
2023-04-18 04:00:00,377.55,89.78,246.09,105.12,175.78,73.08,808.01,103.69,162.32,184.31
2023-04-19 04:00:00,380.11,89.94,246.21,105.02,172.79,72.91,808.86,104.26,162.77,180.59
2023-04-20 04:00:00,380.26,90.11,243.46,105.9,169.62,72.58,798.1,106.03,157.25,162.99
2023-04-21 04:00:00,377.67,88.43,243.86,105.91,169.82,73.15,800.73,106.32,158.55,165.08
2023-04-24 04:00:00,377.34,87.57,244.45,106.78,169.89,73.77,797.04,106.41,154.81,162.55
2023-04-25 04:00:00,369.59,83.8,244.87,104.61,164.5,74.8,789.58,104.04,143.06,160.67
2023-04-26 04:00:00,363.06,85.94,238.8,104.45,165.35,73.1,778.0,104.7,151.74,153.75
2023-04-27 04:00:00,371.42,87.44,240.34,108.37,161.19,73.67,792.29,105.55,153.77,160.19
2023-04-28 04:00:00,377.56,89.37,239.74,108.22,163.74,74.69,801.79,106.73,147.66,164.31
2023-05-01 04:00:00,374.15,89.69,238.9,107.71,166.01,74.79,806.72,105.75,149.55,161.83
2023-05-02 04:00:00,368.66,89.91,235.97,105.98,171.51,72.43,798.45,104.77,147.16,160.31
2023-05-03 04:00:00,345.25,81.62,229.31,106.12,167.56,71.63,803.17,103.99,145.14,160.61
2023-05-04 04:00:00,335.83,86.61,231.89,105.21,163.79,71.02,753.88,102.83,150.05,161.2
2023-05-05 04:00:00,348.4,89.84,236.53,106.215,166.82,72.76,762.1,104.44,135.73,170.06
2023-05-08 04:00:00,344.06,95.04,234.62,108.24,168.05,72.78,752.12,104.83,130.01,171.79
2023-05-09 04:00:00,342.65,95.06,234.43,107.94,165.09,73.33,754.88,104.08,133.15,169.15
2023-05-10 04:00:00,344.02,97.02,234.11,112.28,165.2,72.33,749.59,101.95,137.42,168.54
