Date,ADBE,AMD,AMGN,BAH,BIO,BLD,BLDR,BWXT,CACI,CAT,CHDN,CLH,CRH,CRM,DHI,EMN,EQIX,EXP,FCNCA,FICO,FSLR,GOOG,GPK,GWW,HUBB,HUBS,IRM,KIM,KKR,LAMR,LEN,LHX,LII,LNW,MLM,MSI,MUSA,NOW,NSC,NTAP,NVR,OC,ORCL,PCAR,POST,REGN,ROST,RPM,SAIA,TEAM,TOL,TSLA,URI,UTHR,WLK,WSO,WST
2022-10-27 04:00:00,318.65,58.6,267.23,103.61,385.02,164.91,60.86,55.86,294.9,212.14,98.97,119.5,35.23,159.75,75.78,75.56,554.93,121.34,790.3,474.57,131.18,92.6,23.05,537.67,239.42,280.14,49.88,20.7,48.73,92.1,76.9216,252.8,227.61,53.84,330.46,242.18,304.96,415.67,223.59,67.47,4159.52,83.44,75.15,62.7533,89.48,724.88,94.6,92.84,189.86,198.0,43.33,225.09,298.57,225.81,98.29,262.67,221.23
2022-10-28 04:00:00,325.68,62.01,273.81,108.68,354.3,168.57,61.94,57.43,303.12,219.34,101.675,122.88,36.61,163.02,77.98,76.19,568.05,123.34,807.67,485.11,132.67,96.58,23.03,575.88,237.07,289.99,50.1,21.11,49.38,93.47,79.4192,248.74,237.42,55.43,338.16,250.12,317.58,420.4,229.14,69.4,4275.36,84.59,77.36,64.2,90.7,750.76,95.35,94.96,192.21,200.82,44.4,228.52,309.59,232.15,98.1,271.62,225.51
2022-10-31 04:00:00,318.5,60.06,270.35,108.85,351.71,170.14,61.66,56.98,304.03,216.46,103.955,122.46,36.21,162.59,76.88,76.81,566.44,122.31,822.12,478.84,145.57,94.66,22.96,584.35,237.48,296.56,50.07,21.38,48.63,92.23,78.122,246.47,233.57,56.14,335.98,249.71,314.51,420.74,228.07,69.27,4237.75,85.61,78.07,64.5533,90.42,748.75,95.69,94.57,198.86,202.73,43.08,227.54,315.71,230.53,96.65,270.96,230.1
2022-11-01 04:00:00,316.02,59.66,272.06,108.15,358.35,157.18,61.58,57.63,302.93,218.5,105.42,121.47,36.24,159.82,77.37,78.88,554.51,122.07,812.8,476.12,148.57,90.5,22.93,592.7,239.37,290.18,50.21,21.52,49.47,93.56,79.0126,241.15,234.74,56.7,334.33,242.89,318.67,418.56,229.99,71.02,4249.29,85.48,77.11,64.6333,91.26,759.91,94.68,94.61,207.32,191.74,43.74,227.82,321.2,228.39,98.1,272.6,229.5
2022-11-02 04:00:00,301.22,58.63,269.01,108.52,356.02,147.84,57.71,57.0,303.03,214.54,101.71,119.22,34.75,150.01,75.17,75.98,549.25,117.92,801.0,447.5,150.07,87.07,22.33,583.98,235.37,263.58,49.18,20.83,49.84,90.41,77.4443,238.81,231.44,54.59,322.89,239.9,306.51,392.68,225.4,68.87,4129.72,82.33,75.12,63.8,89.05,740.48,92.6,92.23,199.43,172.4,42.24,214.98,309.45,253.65,96.07,266.87,219.53
2022-11-03 04:00:00,285.93,60.11,265.88,108.7,365.15,141.82,56.56,56.7,301.87,219.26,98.745,111.73,35.39,146.33,73.63,76.19,585.35,119.7,810.64,436.68,157.73,83.49,22.41,594.4,235.58,278.56,49.84,20.75,48.48,89.7,76.4763,234.98,235.95,54.18,331.54,238.18,310.0,385.56,227.21,67.64,4063.63,81.44,75.03,64.6533,85.97,738.68,92.3,92.31,195.0,174.17,41.48,215.31,316.33,265.42,92.64,261.08,209.34
2022-11-04 04:00:00,285.75,62.19,269.04,106.83,378.2,146.47,56.68,56.59,295.76,227.85,100.805,111.93,37.13,139.77,75.18,80.25,611.09,122.45,820.23,435.35,153.62,86.7,22.79,593.64,237.87,265.69,49.41,21.42,51.33,88.76,77.0668,229.33,234.38,55.35,337.16,254.87,303.62,361.75,233.8,68.79,4161.9,83.92,76.0,66.08,86.44,740.21,93.88,92.83,209.9,123.73,42.82,207.47,323.87,264.69,100.01,261.96,215.59
2022-11-07 05:00:00,299.54,63.08,277.02,109.24,378.89,148.25,57.91,57.47,302.14,228.61,104.015,111.44,37.19,144.59,75.13,80.59,606.52,123.71,828.41,436.85,147.25,88.65,22.71,595.35,237.65,260.32,49.92,21.49,52.54,88.0,76.7183,230.58,237.66,55.48,342.84,255.53,306.2,363.2,235.63,69.39,4137.04,85.4,76.74,66.0933,88.03,750.93,93.14,94.4,218.82,119.23,42.75,197.08,322.99,266.8,99.73,262.87,225.94
2022-11-08 05:00:00,302.17,63.85,292.39,110.35,381.83,147.75,60.91,56.98,302.45,229.81,104.57,114.72,36.89,147.1,73.26,82.23,596.25,125.03,843.67,450.53,147.265,88.91,22.85,600.66,242.41,274.37,50.5,21.11,52.66,87.34,75.2856,236.09,245.49,55.54,343.92,256.8,304.5,371.14,236.32,69.44,4129.8,87.39,75.64,67.0333,89.3,751.95,92.09,95.38,223.0,122.72,42.4,191.3,327.83,262.84,101.31,262.56,224.56
2022-11-09 05:00:00,298.87,59.92,289.65,109.94,403.49,147.05,57.05,58.23,298.38,225.54,105.33,112.29,36.14,142.06,75.44,79.2,597.95,121.53,821.9,443.77,151.16,87.4,22.57,591.01,239.66,259.36,49.17,20.77,50.5,88.07,76.0213,237.67,236.29,53.47,336.53,253.62,306.13,361.27,230.54,68.01,4071.94,83.99,75.66,66.5067,88.88,742.95,91.32,94.75,214.64,122.29,41.9,177.59,317.68,264.41,97.02,254.01,221.51
2022-11-10 05:00:00,329.95,68.47,291.01,111.28,427.58,158.16,65.08,62.17,301.2,232.45,110.1,118.35,39.12,156.3,83.92,85.13,648.0,130.8,847.48,581.78,157.02,94.17,22.49,608.38,254.32,303.35,52.57,22.31,56.38,95.28,85.576,239.34,263.24,57.2,362.84,259.61,300.36,404.06,242.98,71.91,4529.73,91.36,77.17,67.94,89.13,741.08,97.13,100.09,245.01,140.85,46.52,190.72,344.91,263.38,106.15,281.51,242.74
2022-11-11 05:00:00,341.15,72.37,285.02,103.7,435.68,160.71,65.88,60.39,289.12,236.49,110.985,115.56,40.32,157.73,84.92,89.49,660.6,133.76,832.23,607.57,150.42,96.73,21.62,586.52,250.61,306.09,52.87,22.18,57.08,95.91,85.2178,224.75,270.03,58.95,362.19,249.53,290.53,409.91,250.91,73.5,4491.44,92.06,77.74,68.4133,86.19,734.45,96.17,98.34,247.5,142.37,46.99,195.97,349.31,255.45,113.37,277.88,250.93
2022-11-14 05:00:00,340.37,73.53,285.3,105.35,422.1,150.0,62.97,58.5,289.23,236.5,110.22,111.18,39.32,158.66,81.49,87.56,638.94,128.5,815.85,592.9,153.63,96.03,22.0,585.0,249.36,292.96,51.35,21.81,53.62,93.67,83.001,217.8,264.86,60.65,352.98,250.95,289.23,400.4,251.68,73.18,4354.74,90.24,78.53,68.2267,85.95,742.01,94.63,97.62,254.4,134.96,45.37,190.95,358.11,254.64,110.91,280.09,242.31
2022-11-15 05:00:00,345.96,76.37,283.6,104.3,421.11,155.0,64.06,59.51,289.73,234.59,111.305,111.86,39.72,162.07,84.17,86.87,657.23,129.0,820.45,616.49,159.63,98.72,22.26,581.81,249.64,308.02,52.58,22.09,54.17,95.72,84.9468,221.24,271.34,64.05,354.15,250.41,284.48,419.48,248.14,73.96,4510.99,91.54,79.18,68.52,86.89,728.73,97.8,99.2,261.59,141.18,46.24,194.42,354.89,259.12,107.98,283.23,247.69
2022-11-16 05:00:00,338.41,72.7,283.77,106.71,408.06,147.62,63.12,59.68,299.68,232.42,111.825,115.7,39.2,155.12,83.12,84.72,647.89,128.77,790.3,617.87,158.58,98.99,22.46,588.89,247.89,295.11,51.71,21.73,53.14,96.19,83.6883,221.5,266.68,64.59,355.85,255.76,291.99,412.2,249.72,72.33,4470.97,90.62,79.89,68.9333,89.57,735.67,96.5,99.2,248.06,129.27,45.94,186.92,347.2,261.05,105.44,276.24,240.1
2022-11-17 05:00:00,337.83,73.9,287.3,105.59,394.56,147.98,62.92,58.95,305.16,230.44,111.71,116.33,39.03,149.69,81.59,83.24,639.94,127.71,791.24,586.71,164.98,98.5,22.28,593.95,249.8,278.17,51.32,22.01,51.94,96.0,82.3717,221.5,264.99,63.72,350.64,255.51,291.9,400.58,245.56,72.86,4391.08,89.31,79.2,69.0067,89.61,739.08,97.93,98.91,237.01,121.69,45.27,183.17,347.42,264.75,104.25,274.17,221.93
2022-11-18 05:00:00,330.86,73.57,287.29,107.23,398.12,148.09,64.2,59.0,303.76,231.43,111.175,117.0,39.66,148.04,81.39,84.25,647.41,130.81,789.14,576.2,166.6,97.8,22.53,597.03,253.49,272.6,52.3,22.15,51.84,96.48,82.0039,224.0,268.57,64.47,356.32,262.94,289.06,399.38,246.76,73.72,4392.59,90.06,79.73,69.2467,88.95,736.73,107.59,100.6,236.43,118.76,45.52,180.19,345.7,264.62,104.43,275.3,225.0
2022-11-21 05:00:00,321.49,72.46,288.16,107.24,398.17,146.09,59.88,59.02,306.87,232.17,109.785,118.03,39.58,144.85,80.63,84.65,654.89,131.59,800.93,581.49,165.39,95.83,22.39,600.62,253.79,263.84,52.57,22.23,51.33,96.52,80.7744,225.35,267.15,63.58,357.75,262.38,289.77,387.38,249.26,72.52,4334.73,89.66,79.82,69.5733,92.47,738.98,112.3,101.05,234.82,117.56,45.04,167.87,349.09,265.59,102.83,276.36,225.25
2022-11-22 05:00:00,330.88,75.25,287.05,107.42,405.48,148.07,60.97,59.0,307.38,237.26,111.58,120.72,39.66,149.25,82.66,86.88,656.07,134.55,807.74,577.9,167.66,97.33,22.56,605.47,259.19,272.58,52.96,22.76,51.85,98.04,82.4008,225.32,266.41,65.85,364.65,265.06,292.73,400.28,251.1,73.88,4454.67,91.84,82.12,70.68,93.83,749.23,115.27,102.84,230.83,116.34,46.0,169.91,356.24,270.93,106.67,279.34,228.53
2022-11-23 05:00:00,335.78,76.4,283.4,106.11,403.94,150.09,60.47,60.3,305.63,236.92,111.085,122.62,40.28,152.24,84.5,86.88,671.77,134.34,805.27,579.29,169.47,98.82,22.58,604.32,256.08,289.3,53.41,22.63,52.08,99.44,83.698,226.43,266.49,65.14,365.32,266.0,288.8,409.37,251.11,74.66,4500.67,91.14,82.56,70.5933,93.86,735.36,116.03,103.56,236.45,124.5,47.18,183.2,358.44,266.86,106.3,279.01,228.06
2022-11-25 05:00:00,334.3,75.14,283.74,108.01,404.06,150.45,60.52,60.94,311.08,235.7,111.825,123.37,40.63,153.35,83.89,86.98,674.66,134.62,812.53,589.07,171.43,97.6,22.78,604.25,258.52,290.18,53.56,22.72,51.85,99.98,83.6205,228.68,267.44,65.45,367.59,268.43,292.4,407.21,252.32,74.66,4498.76,90.96,82.72,70.02,92.92,736.23,115.94,103.71,236.77,124.13,46.82,182.86,359.03,268.07,106.4,278.74,226.65
2022-11-28 05:00:00,328.97,73.19,282.62,107.46,398.41,146.73,62.0,60.03,308.43,232.3,110.69,119.63,39.55,153.69,83.31,84.47,662.61,132.67,795.45,587.68,165.62,96.25,22.34,594.56,249.51,288.72,53.27,22.07,50.55,98.95,82.6234,225.86,260.02,64.49,359.41,265.98,297.62,401.93,248.55,72.57,4444.95,88.32,81.39,69.0733,92.66,741.48,116.37,101.93,227.45,126.45,46.07,182.92,347.59,270.69,102.24,269.96,224.18
2022-11-29 05:00:00,326.78,73.39,281.99,106.07,399.55,149.01,63.32,60.05,307.11,235.12,111.055,115.46,40.03,151.68,84.22,85.25,670.96,132.9,799.62,590.74,161.81,95.44,22.75,590.99,249.56,282.68,53.86,22.72,50.55,99.14,83.6399,225.61,260.83,64.56,357.54,264.46,294.81,396.85,253.36,71.79,4557.92,89.63,80.85,69.5067,92.77,736.08,116.79,101.67,234.42,122.01,47.2,180.83,342.73,271.03,107.17,269.3,223.5
2022-11-30 05:00:00,344.93,77.63,286.4,106.4,414.71,154.08,63.93,60.89,312.3,236.41,110.98,120.0,40.35,160.25,86.0,86.62,690.65,136.34,816.46,619.72,172.53,101.45,22.98,603.06,254.06,303.03,54.33,22.92,51.92,100.14,85.0242,227.08,260.43,64.77,366.48,272.2,295.81,416.3,256.5,67.61,4639.01,88.84,83.03,70.6067,93.61,751.7,117.67,103.62,243.59,131.55,47.91,194.7,353.03,279.89,107.65,268.98,234.66
2022-12-01 05:00:00,344.11,77.48,285.94,106.88,418.04,158.0,63.73,61.25,313.71,235.69,110.91,120.7,40.45,147.0,86.7,86.42,698.15,137.03,810.2,621.14,168.54,101.28,22.93,603.18,252.33,305.92,54.78,22.65,52.55,100.11,85.3437,225.39,268.36,64.26,365.38,271.78,288.92,425.6,256.36,68.07,4739.86,90.09,84.11,70.6333,94.09,761.24,117.98,104.23,237.76,140.06,48.35,194.7,356.42,275.61,107.95,269.94,242.02
2022-12-02 05:00:00,341.53,74.98,285.51,108.44,419.06,156.57,63.11,62.23,315.57,236.13,111.365,124.02,40.61,144.56,86.33,87.52,691.47,136.63,814.68,621.32,168.32,100.83,22.97,602.08,249.88,303.96,55.06,22.61,52.25,99.28,85.4792,230.0,266.09,63.73,365.73,272.7,288.22,412.87,254.07,66.43,4687.6,91.16,83.35,70.5267,95.75,766.39,119.0,104.57,237.72,141.0,47.89,194.86,356.57,278.55,108.64,266.4,244.35
2022-12-05 05:00:00,334.09,73.62,284.91,107.51,405.79,156.71,61.33,61.38,312.95,232.57,109.93,117.6,39.86,133.93,84.72,86.08,684.27,133.09,797.06,612.1,167.14,99.87,22.47,586.45,246.26,281.1,54.99,22.11,49.57,95.38,84.5595,224.71,260.01,63.62,353.27,268.23,285.77,392.26,247.31,64.66,4649.98,88.88,79.43,68.9067,94.75,755.45,117.36,103.01,229.08,133.61,46.86,182.45,345.67,273.72,107.36,257.06,239.44
2022-12-06 05:00:00,331.15,70.27,283.29,107.61,399.59,152.33,62.18,60.79,311.02,228.29,110.265,117.13,39.63,133.27,83.91,85.11,686.87,133.95,782.5,609.61,157.47,97.31,22.76,580.34,245.42,270.26,54.67,22.09,49.05,92.88,83.1559,218.76,256.02,62.39,349.99,266.17,285.28,389.15,242.55,63.08,4600.0,88.74,78.91,69.1133,93.35,747.47,116.53,102.72,229.16,124.96,45.94,179.82,347.29,276.6,106.35,253.91,234.99
2022-12-07 05:00:00,326.68,70.14,285.76,106.25,403.88,155.73,65.47,59.35,304.82,228.98,110.665,118.77,39.54,130.48,86.27,84.75,685.12,133.8,785.01,613.5,154.74,95.15,22.61,586.41,246.78,275.75,54.43,21.99,47.35,93.44,86.1568,217.91,258.29,61.87,352.5,266.79,296.2,388.52,241.55,62.98,4725.0,90.6,78.78,69.66,92.39,764.27,115.36,102.95,227.36,125.46,49.5,174.04,351.52,277.08,106.66,256.66,235.89
2022-12-08 05:00:00,332.58,70.47,285.57,106.26,420.1,158.46,66.41,60.53,304.84,230.92,109.74,118.49,39.49,130.13,85.93,85.26,683.34,135.91,789.36,624.99,152.71,93.95,22.22,593.25,250.92,292.67,54.61,21.75,48.27,94.11,86.5731,217.81,260.22,63.49,357.71,269.79,290.77,396.23,245.67,63.92,4694.28,92.17,80.07,69.0733,92.03,765.42,117.14,103.67,227.49,135.71,49.46,173.44,361.64,279.88,106.94,263.8,236.03
2022-12-09 05:00:00,330.64,68.59,278.65,104.83,416.09,158.09,65.36,59.68,300.53,227.29,109.78,116.16,39.86,131.11,85.34,85.17,675.8,137.12,777.43,615.45,150.96,93.07,22.1,588.06,250.1,291.38,54.41,21.71,48.0,94.71,85.6728,215.53,257.59,63.23,356.94,265.57,288.17,393.58,244.05,64.29,4648.53,92.8,79.86,67.5067,90.97,750.06,114.89,103.45,228.32,137.33,48.72,179.05,352.63,280.43,106.66,262.96,239.01
2022-12-12 05:00:00,338.17,70.67,276.78,105.07,418.28,159.49,66.48,60.42,298.63,233.06,110.435,118.16,39.95,133.11,86.2,86.48,680.37,137.06,775.08,616.31,150.28,93.56,22.28,593.46,255.1,296.85,54.83,21.82,48.33,97.12,86.1568,217.59,260.06,64.26,359.85,270.84,287.09,401.64,253.05,65.29,4703.25,94.85,81.28,68.64,91.42,742.48,116.39,103.24,237.52,143.79,49.44,167.82,360.45,280.01,108.4,266.33,241.28
2022-12-13 05:00:00,342.46,71.65,272.26,104.41,435.03,165.47,67.39,59.84,298.72,235.49,112.8,120.2,40.67,135.62,87.29,88.1,707.01,140.89,758.94,620.56,157.08,95.85,22.29,584.93,255.79,308.42,55.54,21.95,49.94,100.49,87.696,216.15,266.15,65.95,368.73,267.15,282.06,416.17,257.93,64.91,4729.98,95.91,80.56,68.1467,90.87,747.56,117.53,104.2,235.48,143.91,50.59,160.95,367.02,276.43,110.62,268.67,251.9
2022-12-14 05:00:00,339.92,68.93,271.13,105.8,429.9,162.93,67.65,59.71,304.7,234.48,113.21,118.76,40.65,134.75,87.4,86.33,703.43,139.58,744.82,606.68,160.09,95.31,22.31,576.02,248.86,313.55,54.96,22.01,49.35,100.6,87.9187,218.04,258.75,65.83,365.7,265.83,281.94,418.39,258.42,64.39,4746.65,93.85,81.82,68.5067,92.52,750.0,117.42,101.66,238.89,149.85,50.79,156.8,368.14,276.71,110.17,266.23,243.58
2022-12-15 05:00:00,328.71,66.53,266.14,104.23,420.48,163.5,68.27,58.68,300.45,230.66,110.47,116.5,39.17,130.44,90.45,82.34,691.36,135.11,734.62,598.21,159.41,91.2,21.75,561.53,241.14,299.46,54.32,21.53,47.47,96.98,91.2778,216.48,248.64,63.94,352.05,257.14,279.11,400.64,252.29,61.38,4842.32,91.86,80.07,65.2867,91.46,731.27,113.69,100.51,230.61,146.23,51.33,157.67,357.43,275.85,105.04,258.19,237.08
2022-12-16 05:00:00,338.54,65.41,267.41,103.92,407.98,161.22,67.54,58.96,301.98,232.72,107.92,115.0,39.02,128.27,89.38,82.33,667.84,135.1,729.68,590.63,155.08,90.86,21.33,558.65,232.68,295.48,51.61,21.23,46.58,93.78,89.2546,213.27,246.5,63.12,348.22,252.44,285.97,394.37,250.6,60.32,4815.88,91.13,79.58,65.4867,90.81,723.17,113.95,99.44,229.15,147.26,50.55,150.23,353.51,278.96,103.35,255.35,226.1
2022-12-19 05:00:00,328.76,64.59,265.7,103.63,401.82,158.06,65.6,57.82,297.1,232.29,103.16,112.55,39.17,129.01,88.09,80.71,658.19,131.37,730.18,585.65,156.77,89.15,21.26,561.27,236.78,287.52,50.21,20.98,46.0,92.12,87.2217,205.55,244.88,59.57,340.85,254.59,286.21,382.3,247.0,59.19,4685.2,87.66,80.5,66.0733,90.18,721.1,114.92,98.11,222.33,139.17,50.11,149.87,351.25,271.65,103.21,251.32,228.23
2022-12-20 05:00:00,338.22,65.05,264.75,103.65,400.8,154.8,65.31,57.49,298.15,235.14,104.62,112.95,39.37,128.45,87.65,80.92,652.15,131.98,734.23,591.15,156.59,89.63,21.39,562.74,235.95,290.2,50.11,20.92,46.23,92.37,86.1568,205.6,244.39,59.71,341.73,255.82,287.13,386.47,242.92,59.47,4635.55,87.46,80.94,66.2733,90.12,733.53,114.35,98.38,217.69,138.02,50.06,137.8,350.61,274.05,103.4,251.49,227.79
2022-12-21 05:00:00,341.38,67.68,266.26,104.94,412.64,159.4,66.15,58.68,303.64,241.73,104.62,116.31,39.9,130.3,89.75,81.76,665.95,133.7,747.09,614.2,162.06,90.25,21.8,567.42,239.54,294.71,50.71,21.1,47.65,93.49,87.6767,206.98,247.22,59.26,342.13,257.5,294.26,391.91,246.7,60.05,4704.96,88.6,81.5,67.36,90.85,736.19,115.13,99.88,219.66,139.62,51.38,137.57,359.83,273.75,105.13,254.68,234.68
2022-12-22 05:00:00,336.52,63.86,265.26,103.97,411.75,156.8,65.03,58.05,299.59,237.54,104.745,113.61,39.53,129.19,90.35,81.39,655.08,131.4,742.4,614.52,156.89,88.26,21.95,561.37,234.74,283.4,50.68,20.9,46.61,93.16,88.1317,204.81,241.57,58.25,336.2,255.42,286.02,379.94,245.45,58.97,4674.99,87.39,80.49,66.5467,90.5,733.62,113.96,98.51,213.31,127.26,50.97,125.35,350.88,277.25,103.35,249.03,235.26
2022-12-23 05:00:00,338.45,64.52,263.92,104.46,412.69,158.2,65.3,58.24,299.28,239.87,105.515,114.78,39.88,129.44,89.18,82.18,657.68,133.46,751.12,616.76,156.75,89.81,22.18,565.1,235.72,281.23,50.63,21.27,46.87,93.76,87.7251,206.24,243.07,59.29,338.59,256.63,293.37,381.86,247.5,59.04,4645.0,88.23,80.85,67.0333,91.11,726.74,115.48,99.81,214.35,127.22,50.8,123.15,355.22,278.82,105.1,252.17,235.13
2022-12-27 05:00:00,335.09,63.27,263.39,104.65,413.05,155.76,65.15,58.16,302.92,243.14,105.07,114.99,39.98,130.66,89.27,82.55,654.58,134.13,750.96,614.3,150.22,87.93,22.42,565.33,236.93,274.18,50.7,21.3,45.89,93.77,87.8025,206.45,242.93,59.32,339.43,256.63,286.01,380.64,249.52,59.05,4653.85,87.92,80.98,66.88,91.53,711.35,115.04,99.5,211.44,124.83,50.58,109.1,358.68,273.75,105.79,252.67,236.73
2022-12-28 05:00:00,328.33,62.57,261.42,103.77,409.37,151.87,63.52,57.56,297.97,239.38,103.74,113.14,39.38,128.47,87.77,80.15,652.54,131.94,748.08,606.84,146.17,86.46,22.01,557.06,234.5,277.55,49.0,20.88,45.2,93.5,85.6728,204.56,239.49,57.33,337.9,253.8,285.47,376.05,245.79,58.18,4564.07,84.82,80.33,66.1667,90.34,713.03,114.29,97.99,208.19,123.3,49.38,112.71,351.88,273.36,103.27,247.0,231.24
2022-12-29 05:00:00,337.58,64.82,263.16,104.19,424.57,158.41,65.2,57.91,300.59,240.2,105.635,115.09,39.92,132.54,89.4,82.19,665.37,133.97,758.07,600.9,148.78,88.95,22.34,562.22,235.34,291.89,50.13,21.16,46.74,94.69,87.7735,206.66,242.07,58.31,340.66,258.81,280.99,389.85,248.21,60.09,4648.06,87.0,81.4,65.7267,90.23,721.29,115.86,98.14,213.92,129.68,50.41,121.82,356.21,275.99,103.03,252.55,238.98
2022-12-30 05:00:00,336.53,64.77,262.64,104.52,420.49,156.49,64.88,58.08,300.59,239.56,105.715,114.12,39.79,132.59,89.14,81.44,655.03,132.85,758.36,598.58,149.79,88.73,22.25,556.25,234.68,289.13,49.85,21.18,46.42,94.4,87.6089,208.21,239.23,58.6,337.97,257.71,279.54,388.27,246.42,60.06,4612.58,85.3,81.74,65.98,90.26,721.49,116.07,97.45,209.68,128.68,49.92,123.18,355.42,278.09,102.54,249.4,235.35
2023-01-03 05:00:00,336.92,64.02,261.65,104.58,422.43,157.92,65.35,57.6,307.99,238.88,105.125,113.74,41.03,134.78,90.68,82.13,662.51,134.87,751.42,591.19,145.94,89.7,21.73,555.93,234.49,289.89,49.67,21.24,46.68,91.81,89.0416,206.93,241.32,58.12,338.19,257.4,272.81,385.5,247.7,60.79,4589.32,86.28,83.72,65.62,89.96,720.47,115.83,97.85,208.61,126.5,50.58,108.1,356.71,273.32,99.03,255.38,234.41
2023-01-04 05:00:00,341.41,64.66,264.39,103.88,433.7,161.71,66.67,57.53,308.0,241.36,107.88,113.29,43.0,139.59,91.64,86.02,680.15,138.23,755.75,609.04,146.78,88.71,21.93,554.03,229.3,294.79,50.88,21.65,48.1,93.84,90.6196,206.93,242.31,59.39,347.74,258.02,268.7,393.85,250.9,61.93,4674.22,89.25,84.48,65.4733,92.26,726.49,117.97,98.02,210.86,126.4,51.87,113.64,366.01,272.83,100.16,260.54,241.14
2023-01-05 05:00:00,328.44,62.33,266.86,102.41,430.37,161.37,66.51,56.87,308.34,240.28,107.38,111.02,42.19,136.34,92.31,85.69,660.62,137.51,755.95,596.9,145.46,86.77,22.09,537.53,224.43,276.12,48.95,20.97,47.4,92.32,90.7841,206.13,234.75,58.56,337.97,255.12,266.75,366.32,247.48,61.33,4639.53,88.36,84.31,65.1867,93.71,723.76,118.4,85.17,210.56,119.97,52.14,110.34,364.09,274.12,101.98,255.85,233.7
2023-01-06 05:00:00,332.75,63.96,275.2,102.89,418.68,165.88,67.24,58.03,314.61,248.86,108.72,115.05,43.62,140.51,93.58,88.71,673.94,143.05,788.06,601.94,156.8,88.16,22.82,552.73,228.87,272.14,50.69,21.53,48.18,96.14,92.6041,206.18,243.21,59.38,351.17,263.84,270.11,366.53,255.79,63.65,4796.82,89.8,85.66,66.88,95.47,737.15,121.57,86.58,222.75,121.28,53.11,113.06,377.34,276.17,108.4,262.31,232.5
2023-01-09 05:00:00,341.98,67.24,270.12,96.67,425.99,167.51,67.05,57.28,297.16,246.62,109.26,117.16,43.69,147.1,92.77,88.56,681.16,139.94,788.38,593.87,159.17,88.8,22.4,557.63,231.38,286.6,50.46,21.09,49.64,96.32,92.2459,201.07,245.18,59.4,345.13,260.61,265.55,378.56,254.23,63.8,4763.17,90.09,86.42,66.5267,94.49,680.49,118.73,87.01,227.41,127.17,53.39,119.77,376.0,264.97,109.14,264.66,240.73
2023-01-10 05:00:00,338.7,68.05,273.88,97.14,432.92,168.18,67.34,57.67,295.25,250.51,109.77,116.2,43.6,147.44,93.58,89.63,695.15,139.69,801.98,585.86,171.01,89.24,22.24,563.92,234.75,289.07,50.16,20.38,50.13,98.29,93.485,201.95,248.36,59.74,343.96,262.35,264.01,380.84,254.65,64.21,4828.53,89.69,86.5,66.9933,94.56,698.95,119.79,86.81,232.13,132.16,53.91,118.85,381.47,263.41,110.77,271.7,245.93
2023-01-11 05:00:00,342.93,69.06,272.91,96.87,461.17,179.31,68.78,59.02,295.78,250.73,109.87,119.71,44.52,144.9,95.62,91.49,715.12,143.39,808.66,598.97,172.41,92.26,22.05,582.28,236.78,301.42,51.53,21.03,52.23,101.41,95.4308,199.91,254.24,59.71,354.98,264.34,263.1,393.78,256.14,64.45,4914.51,91.29,88.6,67.3733,93.92,709.94,119.54,88.94,236.64,141.78,55.45,123.22,383.97,263.79,111.76,276.97,251.35
2023-01-12 05:00:00,344.54,70.8,270.92,95.44,451.78,178.49,70.22,58.65,293.09,255.07,111.605,118.64,44.69,149.6,95.59,91.26,725.34,142.35,819.53,605.58,178.85,91.91,22.55,572.54,234.61,306.79,52.15,21.7,53.67,101.98,95.9826,199.75,252.61,61.23,351.58,264.71,266.28,413.26,254.17,64.05,4934.0,91.34,88.78,67.5933,93.55,714.57,118.75,87.37,240.0,146.48,56.01,123.56,391.77,261.56,114.47,274.9,248.09
2023-01-13 05:00:00,344.38,71.0,271.73,94.99,455.2,186.29,71.93,57.51,293.56,258.46,112.2,121.38,45.64,149.51,94.96,91.38,721.89,144.19,830.0,617.92,180.19,92.8,22.43,573.86,236.42,315.7,52.63,21.35,54.0,102.1,95.6631,197.16,253.08,62.05,355.37,266.01,270.41,414.89,255.13,64.66,4992.24,91.63,89.2,68.4467,93.97,722.13,120.01,87.06,242.09,148.0,56.13,122.4,392.24,261.04,114.39,275.46,250.7
2023-01-17 05:00:00,344.38,71.59,269.42,94.9,454.92,186.11,71.74,57.19,291.37,256.26,113.785,122.5,45.33,148.47,95.36,89.45,718.0,142.34,824.0,627.88,177.6,92.16,22.23,571.67,229.98,321.87,52.32,21.95,53.53,102.97,95.6244,194.65,252.72,63.01,353.09,263.29,267.92,418.24,256.66,64.77,4989.72,90.5,88.6,67.74,94.94,728.11,119.76,86.78,238.26,152.91,56.09,131.49,388.87,261.1,112.25,273.34,253.04
2023-01-18 05:00:00,341.31,70.53,264.385,94.15,452.36,188.28,71.69,56.28,287.13,252.82,115.0,121.99,44.72,145.45,94.71,88.27,702.68,141.44,793.38,629.97,177.57,91.78,22.29,570.67,227.97,318.42,52.07,21.35,53.01,101.34,94.4434,192.97,242.0,61.83,351.8,256.86,262.19,416.2,254.67,64.96,4999.16,90.96,86.71,66.4933,92.36,724.55,117.38,85.66,242.94,148.73,56.3,128.78,386.01,259.56,111.43,271.73,254.51
