Date,GOOG,TSLA,ORCL,AMD,ADBE,CRM,AMGN,CAT,NOW,REGN,KKR,EQIX,NXPI,MSI,PCAR,ROST,NSC,GWW,DHI,LHX,URI,LEN,FICO,MLM,IRM,NTAP,FSLR,WST,NVR,HUBB,BLDR,KIM,EMN,BIO
2023-11-10 05:00:00,134.06,214.65,113.07,118.59,597.22,213.63,267.31,239.68,634.76,798.94,63.55,767.27,186.67,311.02,88.26,123.33,196.88,792.25,122.7,182.17,456.53,118.2962,996.7,453.87,59.44,77.14,133.92,341.65,6035.29,289.52,124.32,17.9,77.13,304.04
2023-11-13 05:00:00,133.64,223.71,114.15,116.79,590.34,215.28,266.69,241.67,638.41,796.7,63.97,762.54,184.84,309.64,87.96,122.36,199.07,789.66,122.32,183.85,462.53,118.3446,1012.27,451.86,59.1,76.74,133.84,338.13,6030.44,290.79,123.38,17.58,76.84,303.75
2023-11-14 05:00:00,135.43,237.41,116.1,119.88,604.33,221.18,270.02,247.86,654.17,793.7,66.63,786.03,194.89,312.26,90.67,124.8,204.12,801.45,128.9,187.61,477.69,124.1626,1027.15,464.56,61.88,78.7,149.14,347.48,6290.72,295.54,134.26,18.9,79.77,307.48
2023-11-15 05:00:00,136.38,242.84,114.06,118.0,595.31,219.42,273.03,251.09,650.9,792.38,66.41,781.0,200.75,314.12,90.45,123.97,207.01,794.8,127.9,187.44,479.51,122.7977,1020.96,454.88,62.19,78.92,152.42,345.98,6292.17,289.41,128.66,18.95,81.12,306.89
2023-11-16 05:00:00,138.7,233.59,114.67,119.83,602.06,221.45,269.0,248.21,652.28,796.54,66.03,780.37,200.8,317.26,90.91,120.15,208.34,795.05,127.63,186.26,474.36,123.0203,1034.06,460.01,62.03,76.79,154.51,344.23,6290.59,289.59,130.35,18.78,81.8,304.5
2023-11-17 05:00:00,136.94,234.3,115.36,120.62,602.66,221.22,265.39,253.07,654.36,802.43,66.92,774.64,200.94,318.25,91.36,128.82,211.04,802.2,128.06,185.69,480.98,123.4172,1042.27,462.06,62.23,77.52,155.02,342.75,6298.0,300.86,133.59,18.8,81.52,299.36
2023-11-20 05:00:00,137.92,235.6,116.92,121.53,612.7,225.13,265.35,250.45,666.92,801.64,68.09,784.34,203.34,319.43,91.84,129.43,212.12,808.77,128.4,186.48,471.8,124.2014,1051.45,455.21,63.22,77.94,159.29,349.03,6307.12,300.75,134.36,18.82,81.93,304.52
2023-11-21 05:00:00,138.62,241.2,116.08,119.16,610.99,224.32,262.82,249.41,668.4,798.83,68.22,788.32,200.44,319.99,91.43,130.72,213.1,806.77,126.75,188.56,466.23,122.7299,1054.9,458.14,63.05,77.43,158.6,352.49,6244.22,297.43,132.61,18.61,81.36,306.18
2023-11-22 05:00:00,140.02,234.21,116.24,122.51,619.72,223.84,264.59,246.01,669.66,799.73,68.45,794.35,199.58,319.52,91.24,130.98,213.91,808.98,127.02,187.83,463.42,123.3591,1065.17,462.8,63.29,77.99,159.72,351.17,6222.89,299.73,133.48,18.75,81.43,309.88
2023-11-24 05:00:00,138.22,235.45,116.25,122.31,619.43,224.38,265.46,247.36,673.9,798.3,69.2,795.0,200.12,320.84,92.0,131.09,215.86,812.3,127.48,191.01,467.31,123.5528,1069.54,462.0,63.21,78.34,154.38,353.26,6195.06,300.53,134.71,18.71,81.89,311.19
2023-11-27 05:00:00,138.05,236.08,116.47,122.65,619.27,224.79,264.27,247.39,670.55,798.08,69.06,796.42,199.66,320.67,91.74,131.09,211.88,810.36,126.27,187.92,464.19,122.788,1081.96,465.62,63.6,78.09,154.65,353.9,6146.9,300.6,136.56,18.89,81.97,307.14
2023-11-28 05:00:00,138.62,246.72,116.24,122.01,623.32,224.92,265.52,247.5,665.24,801.14,69.38,796.92,200.03,318.46,90.94,130.3,212.4,775.14,125.96,189.1,455.88,122.0329,1073.31,460.0,63.72,78.11,155.02,352.42,6128.66,294.92,133.07,18.97,82.36,304.4
2023-11-29 05:00:00,136.4,244.14,116.21,123.85,617.39,230.35,266.6,249.45,678.93,808.59,74.74,808.31,204.33,319.04,91.31,129.2,215.08,775.69,127.26,188.66,476.22,122.788,1075.1,462.73,63.28,89.54,155.43,348.92,6107.11,294.66,134.89,19.02,83.19,304.49
2023-11-30 05:00:00,133.92,240.08,116.21,121.16,611.01,251.9,269.64,250.72,685.74,823.81,75.84,815.01,204.08,322.87,91.82,130.38,218.16,786.19,127.67,190.81,476.02,123.8335,1087.6,464.59,64.15,91.39,157.78,350.76,6155.39,300.0,134.11,19.32,83.83,304.92
2023-12-01 05:00:00,133.32,238.83,117.16,121.39,612.47,260.0,272.45,256.76,690.79,814.86,74.87,824.42,205.68,325.32,93.18,132.14,226.47,803.58,130.86,194.69,501.83,127.3766,1127.71,467.35,65.49,91.28,160.29,351.79,6320.35,303.48,139.28,20.05,85.46,307.0
2023-12-04 05:00:00,130.63,235.58,115.78,118.57,604.56,250.66,272.54,254.75,687.62,823.32,75.22,822.33,206.28,323.66,93.72,132.65,228.03,801.4,130.49,199.28,490.09,127.3088,1122.43,464.23,66.2,90.31,159.54,350.88,6388.05,303.34,136.86,20.55,84.88,308.93
2023-12-05 05:00:00,132.39,238.72,114.53,118.38,602.22,251.02,270.87,255.19,688.22,820.9,75.44,821.48,205.83,324.56,93.87,132.24,223.91,798.57,130.73,198.01,475.5,127.6864,1131.04,459.25,65.99,90.58,155.39,343.47,6359.08,299.82,143.26,20.54,83.57,305.78
2023-12-06 05:00:00,131.43,239.37,112.03,116.82,595.7,249.13,269.35,255.97,686.23,835.75,74.73,808.3,205.92,322.47,94.72,132.43,228.08,802.53,133.61,198.95,476.44,131.0455,1111.61,460.48,65.98,89.4,145.29,342.93,6364.66,303.41,145.24,20.18,83.62,310.73
2023-12-07 05:00:00,138.45,242.64,112.87,128.37,608.78,248.85,271.31,257.41,687.68,849.18,75.49,810.11,211.7,323.36,95.52,131.66,227.39,807.4,136.34,196.68,484.02,133.0784,1118.06,465.33,65.59,89.08,144.18,341.19,6444.8,306.25,146.57,20.13,85.07,310.18
2023-12-08 05:00:00,136.64,243.84,113.61,128.92,610.01,250.81,269.12,259.5,699.08,840.14,76.95,801.77,215.55,324.52,95.38,132.08,221.0,804.05,138.46,195.81,495.06,135.121,1134.39,469.39,65.45,89.39,145.38,342.24,6535.89,308.17,147.7,20.24,84.85,304.13
2023-12-11 05:00:00,134.7,239.74,115.13,134.41,625.2,252.1,272.14,260.92,705.12,848.42,77.23,797.18,220.55,326.41,97.93,135.29,221.75,817.44,138.9,201.07,505.14,135.1791,1145.82,471.77,65.9,89.75,146.11,344.13,6529.1,314.87,148.96,20.35,85.52,304.05
2023-12-12 05:00:00,133.64,237.01,100.81,137.61,633.66,256.45,273.99,261.43,716.48,863.76,77.54,802.86,219.13,328.96,97.63,135.45,222.27,821.07,139.8,200.31,509.58,136.0407,1159.22,480.66,66.45,88.2,139.9,347.77,6538.24,319.03,149.59,20.27,84.72,294.76
2023-12-13 05:00:00,133.97,239.29,102.99,138.19,624.26,257.32,281.62,267.97,715.64,876.12,79.58,809.61,221.33,326.94,98.06,137.77,227.61,818.81,144.17,208.08,530.16,140.5227,1166.78,487.81,67.84,89.54,146.56,359.68,6684.86,314.92,154.87,21.47,87.17,314.26
2023-12-14 05:00:00,133.2,251.05,100.31,138.0,584.64,257.21,276.32,285.17,680.39,876.0,83.01,805.29,232.68,315.82,95.81,134.59,233.77,828.81,153.13,206.6,569.43,149.8645,1129.59,493.05,68.45,89.21,158.25,358.01,6934.4,326.79,168.37,22.59,89.68,311.99
2023-12-15 05:00:00,133.84,253.5,103.32,139.15,584.68,261.6,275.45,285.74,698.24,859.14,83.81,803.73,232.93,310.5,96.25,133.94,232.27,823.54,150.11,208.37,571.74,144.5111,1129.78,489.94,67.92,88.92,168.67,358.2,6880.73,325.43,162.51,22.33,88.47,306.12
2023-12-18 05:00:00,137.19,252.08,105.0,138.9,599.13,263.59,275.48,285.71,703.72,850.87,84.47,805.74,229.33,314.96,95.75,135.04,232.19,833.16,148.6,209.8,568.23,142.575,1148.77,490.39,68.32,89.7,165.94,356.21,6840.0,325.11,160.12,21.9,87.83,307.94
2023-12-19 05:00:00,138.1,257.22,106.25,140.15,604.64,264.34,278.44,292.96,707.71,848.39,84.69,809.49,229.38,312.97,96.76,135.87,233.62,830.19,150.24,210.12,574.2,143.9013,1152.51,492.85,68.73,90.63,172.66,358.31,6936.65,323.69,164.68,22.1,88.82,315.17
2023-12-20 05:00:00,139.66,247.14,104.15,135.47,596.06,260.25,275.18,289.71,693.8,841.79,82.03,794.43,222.9,309.39,95.9,134.61,229.78,816.01,149.39,206.58,558.27,142.1007,1155.15,488.02,68.02,88.93,164.6,349.49,6847.14,321.12,161.44,21.74,88.0,308.31
2023-12-21 05:00:00,141.8,254.5,105.86,139.91,600.14,267.25,279.33,290.07,700.76,841.88,81.85,801.6,229.25,310.55,96.9,135.88,234.42,824.04,150.33,207.54,570.95,143.1849,1165.46,492.48,69.05,89.55,170.04,353.76,6939.98,324.55,164.62,21.84,89.13,319.57
2023-12-22 05:00:00,142.72,252.54,106.2,139.6,598.75,266.34,284.16,290.36,697.55,846.72,81.92,799.68,228.95,309.85,97.47,136.42,234.12,827.85,149.94,208.49,570.51,142.7106,1168.88,496.38,69.37,89.4,170.39,354.93,6980.17,325.99,167.24,21.76,89.73,320.74
2023-12-26 05:00:00,142.82,256.61,106.19,143.41,598.26,266.22,283.9,295.63,701.23,849.53,82.18,804.14,231.95,310.0,97.72,137.0,236.34,828.43,150.71,209.72,580.47,143.4656,1164.62,498.36,69.87,89.38,171.94,357.34,7008.2,328.89,168.64,21.86,90.31,320.94
2023-12-27 05:00:00,141.44,261.44,105.94,146.07,596.08,266.72,286.53,298.12,703.76,874.37,83.34,806.87,232.1,310.42,97.79,137.41,235.53,831.3,151.75,209.89,578.86,144.5305,1170.61,499.62,70.24,88.6,172.44,355.88,7024.82,328.02,170.56,21.77,90.72,322.15
2023-12-28 05:00:00,141.28,253.18,106.25,148.76,595.52,265.58,288.46,296.88,702.46,881.7,83.58,814.09,231.07,311.07,97.83,138.2,236.53,827.1,151.98,210.92,578.69,144.4143,1169.34,498.24,70.6,88.21,173.22,354.93,6981.71,328.1,168.66,21.8,90.47,324.62
2023-12-29 05:00:00,140.93,248.48,105.43,147.41,596.6,263.14,288.02,295.67,706.49,878.29,82.85,805.39,229.68,313.09,97.65,138.39,236.38,828.69,151.98,210.62,573.42,144.2788,1164.01,498.91,69.98,88.16,172.28,352.12,7000.45,328.93,166.94,21.31,89.82,322.89
2024-01-02 05:00:00,139.56,248.42,104.06,138.58,580.07,256.13,297.39,292.71,687.52,905.0,81.31,810.48,221.18,311.64,96.78,137.68,235.66,813.24,149.88,209.78,567.1,142.7493,1131.16,491.03,68.63,86.21,172.16,348.69,6969.0,325.92,165.38,21.28,89.38,327.99
2024-01-03 05:00:00,140.36,238.45,102.46,135.32,571.79,251.84,300.69,284.3,675.3,917.56,79.89,796.5,216.08,312.0,94.93,134.77,232.97,808.95,147.95,209.82,547.16,141.0068,1122.37,482.0,66.22,86.31,167.42,338.27,6948.94,316.84,159.31,20.72,88.01,318.86
2024-01-04 05:00:00,138.04,237.93,102.59,136.01,567.05,251.24,303.17,286.1,671.87,912.17,79.96,794.88,207.76,311.75,93.78,135.27,231.02,815.98,147.69,207.53,548.86,140.4356,1117.46,486.07,66.56,86.06,166.31,340.32,6912.71,319.94,157.29,20.82,88.31,316.48
2024-01-05 05:00:00,137.39,237.49,102.73,138.58,564.6,251.12,303.0,288.93,676.16,913.17,81.27,788.39,205.72,309.16,93.59,134.5,229.02,818.71,148.63,205.21,541.39,141.5973,1115.46,486.8,66.75,85.07,166.87,339.48,6937.75,318.16,159.78,20.85,89.19,316.38
2024-01-08 05:00:00,140.53,240.45,104.66,146.18,580.55,260.87,310.88,292.25,696.26,902.88,82.12,803.26,212.17,312.86,95.75,135.81,229.71,822.23,152.28,206.4,550.83,144.5402,1152.43,496.64,68.05,85.98,166.13,351.85,7066.93,322.88,163.88,20.88,88.86,321.98
2024-01-09 05:00:00,142.56,234.96,103.63,149.26,586.2,261.34,307.26,292.29,698.67,902.69,81.4,798.69,211.71,312.01,94.82,135.9,227.65,823.99,151.76,203.5,548.02,143.4269,1159.66,497.32,67.14,86.07,166.91,349.34,7034.76,327.75,165.35,20.74,87.8,317.77
2024-01-10 05:00:00,143.8,233.94,103.92,148.54,591.03,264.13,304.57,293.35,714.3,906.16,82.42,804.39,211.29,315.04,94.6,135.96,228.85,830.83,154.52,203.47,549.68,148.4511,1200.23,499.94,67.18,86.66,162.33,357.16,7147.31,325.69,167.3,20.96,87.75,320.76
2024-01-11 05:00:00,143.67,227.22,104.77,148.02,597.49,271.38,303.1,292.06,726.46,915.97,81.87,801.04,211.49,314.28,94.6,136.77,226.6,837.07,154.98,202.92,551.7,150.242,1214.84,497.33,66.25,86.95,160.29,354.63,7242.24,327.69,167.21,20.53,87.07,320.83
2024-01-12 05:00:00,144.24,218.89,106.6,146.56,596.54,271.93,306.51,290.41,729.18,933.2,81.79,815.02,209.11,316.31,94.05,136.58,229.53,842.12,153.92,207.8,559.18,146.9022,1230.99,495.88,67.23,86.67,160.44,346.77,7208.9,327.63,167.39,20.62,86.93,318.56
2024-01-16 05:00:00,144.08,219.91,106.57,158.74,597.68,269.19,303.48,287.23,727.56,937.32,81.55,819.12,208.99,315.65,94.05,137.08,229.09,840.55,152.99,205.09,561.13,145.6922,1224.39,495.83,66.36,85.96,149.1,346.5,7160.73,326.42,165.91,20.25,86.29,315.22
2024-01-17 05:00:00,142.89,215.55,106.43,160.17,596.1,271.44,304.08,278.63,727.54,929.13,81.2,798.86,205.48,317.03,94.08,135.6,226.14,839.08,151.96,204.54,550.32,144.8209,1230.16,493.1,65.34,85.43,147.26,339.51,7104.6,321.62,164.62,19.98,85.71,304.12
2024-01-18 05:00:00,144.99,211.88,108.7,162.67,593.7,274.46,304.49,281.9,745.96,930.0,81.56,793.74,211.61,320.97,95.38,137.47,234.26,872.2,152.53,205.73,563.37,145.5179,1250.42,503.0,65.94,86.46,147.45,342.87,7184.96,325.69,165.68,19.79,86.99,304.11
2024-01-19 05:00:00,147.97,212.19,109.67,174.23,611.55,280.88,307.81,285.28,749.11,933.4,84.19,802.69,218.36,326.28,96.26,137.63,234.05,864.0,155.3,204.82,572.03,146.9603,1260.21,505.48,66.87,87.81,145.92,342.74,7207.99,329.62,172.51,20.16,86.75,306.62
2024-01-22 05:00:00,147.71,208.8,110.1,168.18,603.59,280.3,310.16,288.67,752.45,942.83,84.26,802.27,218.84,324.99,97.09,138.23,240.14,876.66,157.7,206.82,578.88,150.3098,1288.32,508.04,67.11,88.62,149.91,347.11,7416.01,334.76,178.02,20.32,87.39,312.84
2024-01-23 05:00:00,148.68,209.14,111.83,168.42,597.18,276.77,309.91,288.83,753.42,954.58,83.99,799.0,223.93,329.47,101.01,138.88,241.56,875.64,143.13,206.09,578.07,142.8751,1281.51,500.33,67.89,88.16,151.46,351.63,6938.4,330.96,167.67,20.34,86.66,315.25
2024-01-24 05:00:00,150.35,207.83,114.31,178.29,606.48,276.88,305.5,290.68,763.42,948.24,83.34,795.22,221.69,328.35,100.83,138.73,237.07,871.24,139.21,204.25,576.9,140.484,1275.55,494.68,67.01,88.69,148.87,348.71,6857.43,328.16,165.32,20.21,83.8,316.56
2024-01-25 05:00:00,153.64,182.63,115.0,180.33,622.58,279.03,310.26,300.77,766.69,948.87,85.35,815.31,219.41,328.59,102.01,140.81,237.85,881.45,141.57,204.64,651.64,144.3562,1284.27,504.82,68.43,89.24,149.23,354.22,7019.11,333.82,169.8,20.87,84.62,316.3
2024-01-26 05:00:00,153.79,183.25,114.64,177.25,613.93,279.94,311.77,299.43,769.44,940.05,86.75,810.98,215.12,326.1,101.76,141.76,234.26,883.24,140.5,209.21,630.75,143.6399,1196.36,501.6,67.56,88.06,147.83,361.36,7035.81,328.98,169.52,20.54,84.92,329.05
2024-01-29 05:00:00,154.84,190.93,113.75,177.83,630.23,287.86,313.45,303.25,787.24,955.8,87.16,831.76,217.47,326.75,101.39,142.94,238.41,896.16,140.2,210.25,647.73,144.7919,1222.38,513.14,67.72,88.49,149.3,370.5,7106.33,332.56,176.5,20.53,84.03,330.04
2024-01-30 05:00:00,153.05,191.59,114.16,172.06,627.96,287.73,314.62,304.76,785.73,959.73,87.77,841.58,215.17,327.52,101.97,142.51,236.85,914.78,143.26,210.72,642.98,146.2439,1197.06,517.5,68.26,88.95,149.03,376.09,7120.67,344.31,176.41,20.47,85.09,332.41
2024-01-31 05:00:00,141.8,187.29,111.7,167.69,617.78,281.09,314.26,300.31,765.4,942.78,86.58,829.77,210.57,319.5,100.39,140.28,235.24,895.64,142.91,208.42,625.4,145.0629,1198.83,508.42,67.52,87.2,146.3,373.03,7075.29,335.57,173.73,20.2,83.55,320.89
2024-02-01 05:00:00,142.71,188.86,115.53,170.48,627.91,283.8,324.56,307.69,771.0,957.78,88.15,846.33,213.01,325.15,102.02,143.11,255.23,922.64,147.33,209.48,645.37,149.0126,1243.17,515.51,69.28,87.45,147.89,381.5,7211.31,343.71,179.02,20.52,84.86,328.96
2024-02-02 05:00:00,143.54,187.91,115.79,177.66,634.76,285.66,323.19,315.09,781.3,945.18,89.52,843.47,214.99,327.62,103.12,143.68,251.08,972.54,146.89,207.0,654.2,149.09,1255.3,519.91,69.12,87.84,141.82,381.02,7319.98,354.03,180.75,20.18,82.6,320.43
2024-02-05 05:00:00,144.93,181.06,116.39,174.23,630.5,288.11,321.97,321.4,784.84,936.33,88.45,836.41,221.02,325.3,104.16,142.75,248.48,945.64,145.23,207.14,645.57,147.6283,1256.13,508.53,68.45,87.2,139.8,397.62,7166.9,350.99,178.18,19.74,82.53,318.72
2024-02-06 05:00:00,145.41,185.1,115.3,167.88,607.14,285.83,316.07,322.72,777.45,937.81,93.58,838.01,223.0,325.38,104.23,142.16,251.86,940.34,143.03,207.71,654.54,146.1181,1259.81,514.51,68.96,87.6,141.11,398.27,7332.82,350.25,177.95,20.25,82.61,325.01
2024-02-07 05:00:00,146.68,187.58,117.27,170.94,615.85,288.84,295.87,323.59,790.39,938.49,94.73,846.73,221.37,327.93,105.06,143.25,250.55,945.0,144.64,209.56,652.73,147.8122,1280.45,524.48,67.82,87.23,145.46,413.0,7420.71,355.13,180.91,20.17,82.97,325.16
2024-02-08 05:00:00,147.22,189.56,116.68,169.35,615.86,291.95,294.85,322.0,799.41,946.43,96.55,855.33,227.83,328.35,105.61,146.06,254.05,949.93,144.58,209.3,647.0,148.393,1321.44,525.41,68.56,88.92,143.17,410.9,7486.69,358.21,185.25,20.02,82.99,326.11
2024-02-09 05:00:00,150.22,193.57,116.64,172.48,627.21,291.3,291.12,317.16,812.94,953.42,97.03,855.76,233.55,330.89,106.01,145.87,254.83,959.01,144.91,209.84,650.35,148.1317,1323.81,527.14,68.63,89.85,151.5,409.64,7447.99,363.01,185.33,20.08,82.34,325.22
2024-02-12 05:00:00,148.73,188.13,115.84,171.91,611.84,287.32,294.43,321.63,787.35,947.06,97.62,849.98,236.68,320.09,106.02,145.41,253.92,947.21,148.28,211.26,663.53,152.8654,1298.35,532.3,68.83,90.66,157.22,406.63,7617.24,359.82,187.12,19.81,83.82,326.31
2024-02-13 05:00:00,146.37,184.02,113.68,171.54,601.89,281.15,290.48,312.84,773.76,940.48,95.88,832.68,232.07,319.22,105.19,144.94,250.27,935.41,142.37,207.98,636.88,146.8345,1269.48,527.25,67.02,87.24,152.34,398.59,7349.02,352.62,182.18,19.5,82.12,316.1
2024-02-14 05:00:00,147.14,188.71,114.26,178.7,604.66,289.15,290.07,316.71,792.0,947.82,95.95,832.81,233.96,319.39,106.67,144.49,252.26,944.4,145.5,210.18,654.04,148.9545,1293.84,539.46,67.55,87.76,158.24,408.19,7501.73,359.69,186.73,19.47,82.12,327.91
2024-02-15 05:00:00,143.94,200.45,112.78,176.76,590.44,291.94,289.07,323.07,780.0,954.73,96.22,874.97,234.49,323.9,108.06,144.39,254.34,943.69,145.38,211.28,660.96,149.274,1302.7,535.64,69.14,87.27,159.78,350.7,7534.72,358.69,186.92,19.77,85.25,328.73
2024-02-16 05:00:00,141.76,199.95,111.31,173.87,546.66,289.72,283.7,321.91,765.0,948.05,95.66,856.23,232.16,320.49,107.77,144.08,252.04,935.8,141.27,211.98,650.31,145.4211,1282.06,539.87,67.98,85.71,156.975,362.05,7390.65,358.88,183.79,19.63,85.19,340.52
2024-02-20 05:00:00,142.2,193.76,108.45,165.69,541.91,286.39,283.51,313.74,752.84,946.87,93.14,854.74,231.35,323.04,107.41,144.45,253.79,935.15,143.47,211.83,643.91,146.1665,1259.2,533.14,68.42,85.46,153.25,350.18,7420.02,355.35,182.9,19.64,84.51,343.76
2024-02-21 05:00:00,143.84,194.77,108.16,164.29,538.52,283.55,283.46,317.14,747.94,952.84,93.66,864.73,235.32,324.82,108.67,144.82,257.62,941.04,143.99,213.8,644.89,147.1249,1246.56,536.3,68.53,84.6,150.03,356.2,7397.52,354.15,183.66,19.78,85.71,338.64
2024-02-22 05:00:00,145.32,197.41,111.01,181.86,537.57,293.65,285.18,322.09,769.21,964.89,95.77,880.82,239.5,331.04,110.52,146.9,256.19,958.18,145.13,213.42,658.8,148.6544,1288.26,548.16,72.1,86.03,144.73,359.9,7533.29,364.72,188.37,19.81,86.41,338.47
2024-02-23 05:00:00,145.29,191.97,111.95,176.52,553.44,292.8,289.18,323.88,770.97,981.2,95.8,882.29,238.85,330.27,110.78,148.03,258.01,958.93,146.1,214.45,658.23,150.1258,1282.33,548.68,75.03,87.4,142.89,367.44,7584.75,365.79,188.67,19.54,86.61,337.99
2024-02-26 05:00:00,138.75,199.4,110.97,176.01,560.48,300.39,286.37,325.38,779.66,989.28,95.8,877.62,243.79,328.55,112.25,147.84,254.55,963.63,145.86,211.74,670.79,149.2062,1288.25,553.31,75.37,87.43,144.58,363.29,7569.56,369.58,190.44,19.28,86.54,338.16
2024-02-27 05:00:00,140.1,199.73,111.38,178.0,552.49,299.5,278.49,327.63,767.14,993.35,96.02,873.05,245.73,328.68,111.33,149.62,252.48,969.54,145.44,211.74,676.48,148.9545,1276.03,559.08,74.0,87.17,144.99,358.29,7543.11,367.49,193.16,19.56,86.15,329.74
2024-02-28 05:00:00,137.43,202.04,111.68,176.54,551.82,299.77,277.46,329.56,759.79,987.61,95.85,891.87,243.98,331.25,111.37,150.45,253.55,974.7,145.98,213.19,686.19,148.8867,1274.63,566.1,75.36,88.03,149.25,357.31,7584.99,370.82,193.27,19.63,86.49,330.35
2024-02-29 05:00:00,139.78,201.88,111.68,192.53,560.28,308.82,273.83,333.96,771.34,966.09,98.26,888.82,249.73,330.39,110.89,148.96,253.38,973.46,149.44,211.66,693.27,153.4463,1269.91,577.71,78.64,89.12,153.89,358.36,7625.57,380.67,195.18,19.76,87.74,325.88
2024-03-01 05:00:00,138.08,202.64,113.78,202.64,570.93,316.88,280.33,336.7,773.63,982.82,98.93,900.53,257.51,335.56,113.19,149.63,257.49,980.9,152.97,209.81,700.59,156.3214,1295.2,589.95,81.03,105.31,158.05,358.72,7687.1,384.77,199.98,19.73,87.09,332.3
2024-03-04 05:00:00,134.2,188.14,114.06,205.36,567.94,314.64,279.39,338.65,776.09,971.19,98.62,913.66,254.3,335.77,112.29,149.96,259.17,987.6,152.47,215.96,712.31,155.4017,1301.25,601.9,78.93,103.33,156.7,358.79,7651.83,387.74,200.84,19.62,88.21,334.67
2024-03-05 05:00:00,133.78,180.74,110.94,205.13,544.84,298.75,276.65,333.53,740.15,965.21,96.61,895.55,248.46,331.81,114.08,149.17,257.35,985.76,151.12,213.83,679.37,154.4627,1263.65,602.9,78.57,102.68,159.06,351.95,7595.1,380.65,198.3,19.68,87.3,330.94
2024-03-06 05:00:00,132.56,176.54,112.27,210.63,543.09,303.77,276.59,335.63,741.06,972.1,97.0,906.64,251.25,337.53,115.47,148.12,254.39,982.6,151.88,215.6,676.81,155.8955,1288.11,607.35,80.44,104.8,158.42,354.31,7709.27,387.92,200.26,19.3,87.09,333.25
2024-03-07 05:00:00,135.24,178.65,114.54,211.38,556.04,302.42,272.86,340.22,768.08,973.31,97.98,906.06,259.04,334.2,114.33,146.02,255.36,989.04,155.3,213.02,679.28,159.1675,1334.99,611.91,81.02,104.25,160.35,362.16,7682.3,392.96,204.13,19.36,89.2,339.4
2024-03-08 05:00:00,136.29,175.34,112.42,207.39,551.69,305.28,273.75,339.19,757.68,968.83,98.65,910.1,252.03,335.41,114.65,145.74,259.54,970.32,153.58,214.6,676.14,158.9448,1300.45,596.85,81.37,103.26,161.35,358.95,7654.99,393.14,199.84,19.49,89.82,343.76
2024-03-11 04:00:00,138.94,177.77,114.13,198.39,560.42,306.0,275.36,334.97,756.74,964.44,97.39,893.56,253.29,338.03,114.03,145.87,258.26,963.99,152.71,214.61,664.3,158.8771,1282.68,595.71,80.69,102.77,162.16,357.52,7625.0,387.43,192.7,19.41,91.67,344.25
2024-03-12 04:00:00,139.62,177.54,127.54,202.76,579.14,306.62,276.54,337.24,789.56,970.57,99.18,892.81,257.46,340.42,114.78,146.49,260.8,972.43,154.62,213.6,675.49,160.668,1328.59,603.16,80.87,102.53,159.38,377.99,7723.0,396.93,199.66,19.35,92.04,337.22
2024-03-13 04:00:00,140.77,169.48,125.52,194.79,573.55,304.68,275.99,341.52,776.88,965.47,97.96,867.23,250.98,343.68,115.97,147.09,263.13,974.74,155.2,215.72,668.43,160.213,1245.82,604.92,80.1,103.19,158.04,385.75,7746.3,399.53,201.14,19.37,93.02,336.43
2024-03-14 04:00:00,144.34,162.5,125.53,187.06,570.45,303.32,271.54,341.92,779.49,959.04,96.84,864.72,243.73,342.69,115.21,146.02,258.48,991.69,150.32,213.36,672.48,147.9768,1202.0,606.54,78.05,102.13,149.39,399.39,7559.53,401.83,195.42,18.8,91.21,332.4
2024-03-15 04:00:00,142.17,163.57,125.54,191.06,492.46,294.33,268.87,346.97,743.91,964.47,96.7,850.39,237.54,344.19,118.33,145.12,255.83,994.37,151.69,212.86,675.58,151.5682,1211.81,596.27,78.61,102.35,147.42,387.62,7565.87,395.15,195.49,18.88,92.3,333.51
2024-03-18 04:00:00,148.48,173.8,127.8,190.65,513.86,300.51,270.9,351.9,755.8,959.92,95.15,860.65,236.62,340.03,120.34,144.31,256.22,994.49,151.51,210.93,683.61,151.607,1222.74,596.76,79.68,101.8,149.48,395.72,7630.84,399.61,195.3,19.11,92.3,333.43
2024-03-19 04:00:00,147.92,171.32,129.19,181.42,521.19,301.45,271.73,353.9,756.94,963.66,95.76,844.58,236.38,345.8,121.0,146.43,256.6,1001.66,156.09,211.42,693.62,154.5402,1235.63,602.27,79.93,103.31,147.48,395.69,7791.54,396.71,199.54,19.1,93.07,336.48
2024-03-20 04:00:00,149.68,175.66,129.24,179.73,519.14,306.08,273.05,356.45,767.56,966.96,98.6,824.88,241.27,346.03,121.45,146.98,261.23,1016.16,158.58,212.25,709.33,158.4124,1245.4,603.64,80.17,104.44,151.02,394.1,7958.45,406.65,206.61,19.44,93.67,336.29
2024-03-21 04:00:00,148.74,172.82,129.01,178.68,511.25,308.39,276.95,364.56,773.18,968.01,101.64,811.64,246.11,349.17,124.42,147.19,257.79,1029.55,161.4,213.15,719.05,160.0581,1280.02,612.95,80.93,105.07,152.68,395.89,8001.96,415.0,211.12,19.73,95.47,351.99
2024-03-22 04:00:00,151.77,170.83,127.79,179.65,499.52,307.77,276.17,358.11,774.15,967.24,100.76,800.97,244.33,348.56,123.75,145.37,254.12,1027.1,161.82,211.94,714.27,161.2585,1276.74,607.12,79.46,104.73,153.31,393.92,7971.71,417.92,210.54,19.09,95.27,350.46
