Date,ABBV,AZO,MCK,NFLX,ORLY
2023-07-18,128.0553741455078,2528.090087890625,407.1150207519531,474.79998779296875,962.4099731445312
2023-07-19,129.0867462158203,2505.889892578125,407.46197509765625,477.5899963378906,963.4500122070312
2023-07-20,133.31524658203125,2460.0,415.1752014160156,437.4200134277344,952.22998046875
2023-07-21,134.7685089111328,2457.929931640625,410.6940002441406,427.5,956.22998046875
2023-07-24,134.24343872070312,2494.7900390625,409.6331787109375,428.3699951171875,957.97998046875
2023-07-25,132.7902069091797,2501.219970703125,407.7396240234375,427.70001220703125,964.3099975585938
2023-07-26,133.04335021972656,2492.72998046875,400.3238220214844,422.6700134277344,965.6199951171875
2023-07-27,139.55958557128906,2446.919921875,402.0290832519531,413.1700134277344,919.6099853515625
2023-07-28,141.4347381591797,2477.77001953125,399.43157958984375,425.7799987792969,928.7899780273438
2023-07-31,140.24400329589844,2481.719970703125,398.94573974609375,438.9700012207031,925.7899780273438
2023-08-01,139.2689208984375,2481.10009765625,401.543212890625,438.6199951171875,931.0499877929688
2023-08-02,140.0565185546875,2433.889892578125,409.524169921875,429.70001220703125,918.4600219726562
2023-08-03,139.74708557128906,2476.949951171875,431.38482666015625,431.0,930.780029296875
2023-08-04,138.5094451904297,2450.989990234375,418.1495056152344,431.6000061035156,925.9299926757812
2023-08-07,140.9471893310547,2464.010009765625,418.60552978515625,440.760009765625,931.760009765625
2023-08-08,140.281494140625,2461.110107421875,424.05828857421875,438.29998779296875,929.2000122070312
2023-08-09,141.3597412109375,2466.56005859375,424.6631164550781,428.8999938964844,929.739990234375
2023-08-10,141.98793029785156,2462.889892578125,430.26458740234375,429.9800109863281,936.6400146484375
2023-08-11,142.68170166015625,2483.830078125,436.2825012207031,421.6600036621094,943.5599975585938
2023-08-14,142.76611328125,2517.169921875,434.24017333984375,427.7799987792969,945.1500244140625
2023-08-15,142.62545776367188,2510.419921875,427.21099853515625,423.70001220703125,951.3599853515625
2023-08-16,142.09104919433594,2489.52001953125,425.93212890625,415.45001220703125,951.0599975585938
2023-08-17,140.6565399169922,2457.280029296875,413.3708801269531,403.0,931.6699829101562
2023-08-18,140.76904296875,2458.389892578125,416.8209228515625,404.5299987792969,938.0
2023-08-21,140.78781127929688,2449.800048828125,422.1944580078125,408.2900085449219,945.489990234375
2023-08-22,138.98765563964844,2450.199951171875,414.7984924316406,413.1700134277344,934.030029296875
2023-08-23,137.9000244140625,2475.010009765625,417.6736145019531,427.54998779296875,947.1699829101562
2023-08-24,137.47813415527344,2447.5400390625,419.7159118652344,406.92999267578125,935.1400146484375
2023-08-25,137.5343780517578,2453.39990234375,419.6663513183594,416.0299987792969,931.0399780273438
2023-08-28,138.22817993164062,2469.1298828125,419.7654724121094,418.05999755859375,934.4299926757812
2023-08-29,138.37820434570312,2527.5,418.06024169921875,429.989990234375,946.6199951171875
2023-08-30,139.06265258789062,2563.179931640625,417.9809265136719,434.6700134277344,952.1500244140625
2023-08-31,137.7875518798828,2531.330078125,409.3826599121094,433.67999267578125,939.7000122070312
2023-09-01,138.95013427734375,2542.389892578125,409.4024658203125,439.8800048828125,947.4500122070312
2023-09-05,136.98123168945312,2556.06005859375,404.2296142578125,448.67999267578125,945.530029296875
2023-09-06,136.52178955078125,2568.889892578125,408.32025146484375,445.760009765625,944.7899780273438
2023-09-07,139.61581420898438,2572.2099609375,415.6377258300781,443.1400146484375,945.8099975585938
2023-09-08,139.7189483642578,2619.2900390625,417.7823486328125,442.79998779296875,958.3599853515625
2023-09-11,139.7377166748047,2572.9599609375,420.8800964355469,445.3599853515625,942.5
2023-09-12,139.95338439941406,2527.080078125,419.0929870605469,434.69000244140625,924.27001953125
2023-09-13,141.72540283203125,2531.0400390625,417.48443603515625,412.239990234375,926.8499755859375
2023-09-14,144.05059814453125,2576.10009765625,416.6107482910156,400.489990234375,940.6799926757812
2023-09-15,142.62545776367188,2529.679931640625,417.1369934082031,396.94000244140625,930.2100219726562
2023-09-18,144.33187866210938,2522.10009765625,424.2459716796875,394.3999938964844,929.3499755859375
2023-09-19,143.90997314453125,2475.1201171875,428.9919128417969,396.20001220703125,929.1799926757812
2023-09-20,144.0224609375,2583.360107421875,436.72637939453125,386.29998779296875,945.8300170898438
2023-09-21,143.8537139892578,2530.760009765625,435.1179504394531,384.1499938964844,926.469970703125
2023-09-22,143.20677185058594,2570.27001953125,435.53497314453125,379.80999755859375,936.02001953125
2023-09-25,144.99752807617188,2580.300048828125,443.2397155761719,384.79998779296875,933.6400146484375
2023-09-26,144.3037567138672,2553.3701171875,439.8738708496094,379.25,914.5599975585938
2023-09-27,143.5724334716797,2540.89990234375,441.2142639160156,377.5899963378906,914.1699829101562
2023-09-28,142.7473602294922,2559.47998046875,438.8908996582031,376.3599853515625,917.4099731445312
2023-09-29,139.7564697265625,2539.989990234375,431.75213623046875,377.6000061035156,908.8599853515625
2023-10-02,138.9970245361328,2522.929931640625,434.3038635253906,380.3299865722656,898.6199951171875
2023-10-03,138.22817993164062,2472.0400390625,435.3661804199219,376.75,889.5999755859375
2023-10-04,138.47195434570312,2497.60009765625,438.8809814453125,376.8999938964844,897.2000122070312
2023-10-05,138.24693298339844,2521.679931640625,442.6241149902344,372.5899963378906,900.7999877929688
2023-10-06,138.98765563964844,2549.0400390625,442.1177673339844,381.510009765625,902.1500244140625
2023-10-09,139.8033447265625,2564.929931640625,448.5615234375,385.95001220703125,914.6699829101562
2023-10-10,139.59707641601562,2577.580078125,451.2720642089844,373.32000732421875,918.1300048828125
2023-10-11,140.0189971923828,2571.860107421875,453.4067687988281,365.92999267578125,916.4099731445312
2023-10-12,140.43565368652344,2561.64990234375,455.9485168457031,361.20001220703125,919.4400024414062
2023-10-13,140.11367797851562,2552.699951171875,459.2646789550781,355.67999267578125,926.4600219726562
2023-10-16,139.42239379882812,2602.75,452.0465393066406,360.82000732421875,945.2999877929688
2023-10-17,141.26898193359375,2650.699951171875,452.0067443847656,355.7200012207031,946.0599975585938
2023-10-18,141.3636932373047,2629.39990234375,452.47344970703125,346.19000244140625,930.5
2023-10-19,137.80308532714844,2494.659912109375,450.0408935546875,401.7699890136719,898.3900146484375
2023-10-20,138.47540283203125,2488.550048828125,449.58416748046875,400.9599914550781,907.0599975585938
2023-10-23,137.0549774169922,2432.820068359375,446.794189453125,406.8399963378906,878.6699829101562
2023-10-24,138.55117797851562,2416.5400390625,448.82958984375,413.7300109863281,872.0
2023-10-25,137.5568389892578,2436.1201171875,449.7727966308594,411.25,874.9199829101562
2023-10-26,137.5000457763672,2450.72998046875,448.42254638671875,403.5400085449219,921.6400146484375
2023-10-27,131.56253051757812,2446.169921875,444.8382263183594,397.8699951171875,924.5599975585938
2023-10-30,134.36557006835938,2469.699951171875,446.2282409667969,410.0799865722656,930.1400146484375
2023-10-31,133.69320678710938,2477.1298828125,452.1159973144531,411.69000244140625,930.4400024414062
2023-11-01,134.914794921875,2490.719970703125,456.3158874511719,420.19000244140625,945.6599731445312
2023-11-02,135.6629180908203,2546.02001953125,444.4112854003906,424.7099914550781,948.0900268554688
2023-11-03,133.92050170898438,2574.5400390625,449.5345458984375,432.3599853515625,952.8400268554688
2023-11-06,133.71217346191406,2605.820068359375,456.73291015625,434.739990234375,956.0999755859375
2023-11-07,134.6212615966797,2650.449951171875,454.7768859863281,434.6099853515625,974.6099853515625
2023-11-08,134.49815368652344,2652.85009765625,457.38818359375,436.6499938964844,973.7000122070312
2023-11-09,130.7197265625,2678.9599609375,458.5697021484375,435.1499938964844,978.1400146484375
2023-11-10,131.24057006835938,2702.340087890625,465.9468078613281,447.239990234375,986.219970703125
2023-11-13,131.2879180908203,2707.1201171875,467.2871398925781,444.6199951171875,995.9199829101562
2023-11-14,130.73867797851562,2684.530029296875,450.5870056152344,448.6499938964844,982.9600219726562
2023-11-15,130.30308532714844,2686.419921875,443.1999816894531,461.94000244140625,973.3400268554688
2023-11-16,130.94700622558594,2658.22998046875,447.568603515625,466.95001220703125,971.989990234375
2023-11-17,130.9659423828125,2627.050048828125,446.9927978515625,465.9100036621094,968.5499877929688
2023-11-20,130.97540283203125,2649.25,449.74298095703125,474.4700012207031,978.6099853515625
2023-11-21,131.37313842773438,2676.090087890625,451.0735168457031,474.95001220703125,983.5900268554688
2023-11-22,131.12693786621094,2671.77001953125,454.1911315917969,478.0,991.4600219726562
2023-11-24,131.3163299560547,2688.0,458.08319091796875,479.55999755859375,987.1599731445312
2023-11-27,131.71405029296875,2613.14990234375,458.5995178222656,479.1700134277344,983.1300048828125
2023-11-28,130.75762939453125,2602.179931640625,458.3115539550781,479.0,977.4299926757812
2023-11-29,131.15533447265625,2596.510009765625,453.44647216796875,477.19000244140625,973.9400024414062
2023-11-30,134.8390655517578,2609.929931640625,467.8428649902344,473.9700012207031,982.3800048828125
2023-12-01,135.80496215820312,2641.75,461.96697998046875,465.739990234375,980.52001953125
2023-12-04,136.5057373046875,2664.110107421875,456.6478576660156,453.8999938964844,983.219970703125
2023-12-05,136.90347290039062,2671.1298828125,458.1292724609375,455.1499938964844,977.969970703125
2023-12-06,138.61744689941406,2710.6201171875,454.9477233886719,446.7300109863281,985.2000122070312
2023-12-07,140.1231689453125,2632.699951171875,453.0289306640625,452.0,953.7100219726562
2023-12-08,141.3636932373047,2620.489990234375,455.2460021972656,453.760009765625,945.8800048828125
2023-12-11,143.21975708007812,2633.5,459.3123779296875,459.8900146484375,965.52001953125
2023-12-12,145.1136932373047,2661.25,459.47149658203125,463.0,972.7899780273438
2023-12-13,146.1174774169922,2719.780029296875,458.13922119140625,479.9800109863281,983.4099731445312
2023-12-14,146.66671752929688,2636.68994140625,439.1296081542969,469.8299865722656,951.1199951171875
2023-12-15,145.8712615966797,2628.050048828125,436.932373046875,472.05999755859375,951.5700073242188
2023-12-18,145.2841339111328,2637.360107421875,444.9557800292969,486.1199951171875,960.1300048828125
2023-12-19,145.45460510253906,2649.320068359375,445.44293212890625,495.0199890136719,964.260009765625
2023-12-20,143.64588928222656,2607.340087890625,443.3848876953125,489.2699890136719,950.25
2023-12-21,144.49815368652344,2612.669921875,450.0959167480469,491.6099853515625,957.5499877929688
2023-12-22,146.72352600097656,2608.68994140625,451.5773010253906,486.760009765625,952.0599975585938
2023-12-26,146.42050170898438,2569.360107421875,453.1283264160156,491.19000244140625,942.0599975585938
2023-12-27,146.66671752929688,2573.320068359375,454.8482971191406,491.7900085449219,942.5499877929688
2023-12-28,146.54359436035156,2567.64990234375,454.8582458496094,490.510009765625,941.2100219726562
2023-12-29,146.75193786621094,2585.610107421875,460.3066101074219,486.8800048828125,950.0800170898438
2024-01-02,151.34474182128906,2568.5,470.68634033203125,468.5,944.97998046875
2024-01-03,151.9508056640625,2567.590087890625,477.56634521484375,470.260009765625,943.7100219726562
2024-01-04,152.8977813720703,2557.409912109375,471.809814453125,474.6700134277344,935.7999877929688
2024-01-05,153.54171752929688,2550.929931640625,475.42877197265625,474.05999755859375,925.4000244140625
2024-01-08,152.86936950683594,2553.929931640625,473.8777770996094,485.0299987792969,927.9400024414062
2024-01-09,153.70269775390625,2521.280029296875,478.2821960449219,482.0899963378906,927.9000244140625
2024-01-10,156.14588928222656,2537.159912109375,480.8970031738281,478.3299865722656,936.5499877929688
2024-01-11,155.09474182128906,2546.64990234375,486.01727294921875,492.2300109863281,944.6099853515625
2024-01-12,155.25726318359375,2569.10009765625,482.5176086425781,492.1600036621094,953.0599975585938
2024-01-16,154.37771606445312,2669.56005859375,485.67926025390625,481.239990234375,990.25
2024-01-17,154.9130859375,2669.2099609375,483.0147399902344,480.3299865722656,992.1599731445312
2024-01-18,156.11767578125,2722.97998046875,490.15325927734375,485.30999755859375,1015.530029296875
2024-01-19,157.52304077148438,2746.43994140625,481.8017578125,482.95001220703125,1028.0999755859375
2024-01-22,158.1157684326172,2770.989990234375,484.506103515625,485.7099914550781,1035.93994140625
2024-01-23,160.13294982910156,2768.31005859375,482.5672912597656,492.19000244140625,1025.3199462890625
2024-01-24,156.9972381591797,2751.6201171875,482.199462890625,544.8699951171875,1018.4500122070312
2024-01-25,157.86720275878906,2748.610107421875,483.5217590332031,562.0,1024.0400390625
2024-01-26,157.16929626464844,2780.239990234375,482.4678955078125,570.4199829101562,1022.510009765625
2024-01-29,156.70086669921875,2794.43994140625,483.6510009765625,575.7899780273438,1030.010009765625
2024-01-30,157.66644287109375,2838.659912109375,487.1904602050781,562.8499755859375,1041.1199951171875
2024-01-31,157.16929626464844,2762.1298828125,497.0035095214844,564.1099853515625,1023.0499877929688
2024-02-01,160.218994140625,2798.14990234375,498.9521789550781,567.510009765625,1041.75
2024-02-02,161.25149536132812,2821.889892578125,501.53717041015625,564.6400146484375,1047.31005859375
2024-02-05,163.72756958007812,2803.97998046875,505.0070495605469,562.0599975585938,1055.6199951171875
2024-02-06,165.6682891845703,2811.860107421875,503.9431457519531,555.8800048828125,1051.8599853515625
2024-02-07,167.31265258789062,2842.5400390625,513.9948120117188,559.2999877929688,1067.02001953125
2024-02-08,167.10231018066406,2731.659912109375,491.37615966796875,558.530029296875,1020.8300170898438
2024-02-09,166.42356872558594,2680.0,498.455078125,561.3200073242188,1025.8199462890625
2024-02-12,165.45797729492188,2703.8798828125,491.6247253417969,557.8499755859375,1026.3900146484375
2024-02-13,165.6682891845703,2726.14990234375,501.8553161621094,554.52001953125,1039.260009765625
2024-02-14,166.7486114501953,2726.8701171875,498.305908203125,579.3300170898438,1049.300048828125
2024-02-15,168.82315063476562,2724.8798828125,502.7600402832031,593.4600219726562,1047.9000244140625
2024-02-16,169.68357849121094,2727.830078125,508.1090087890625,583.9500122070312,1051.050048828125
2024-02-20,168.02011108398438,2696.14990234375,503.8139343261719,575.1300048828125,1035.6300048828125
2024-02-21,167.4369354248047,2729.68994140625,504.489990234375,573.3499755859375,1039.77001953125
2024-02-22,168.97613525390625,2758.77001953125,507.3533630371094,588.469970703125,1054.81005859375
2024-02-23,170.25717163085938,2756.340087890625,513.259033203125,583.5599975585938,1058.02001953125
2024-02-26,170.9455108642578,2770.4599609375,516.2020263671875,587.6500244140625,1062.0699462890625
2024-02-27,171.11761474609375,2954.989990234375,515.9832763671875,601.6699829101562,1081.75
2024-02-28,170.171142578125,3011.6201171875,520.6560668945312,596.47998046875,1092.9599609375
2024-02-29,168.30690002441406,3006.02001953125,519.013671875,602.9199829101562,1087.4200439453125
2024-03-01,171.04112243652344,3035.989990234375,523.463134765625,619.3400268554688,1085.449951171875
2024-03-04,169.26292419433594,3079.93994140625,531.7250366210938,615.8300170898438,1077.97998046875
2024-03-05,171.28012084960938,3102.860107421875,526.3995971679688,598.5,1079.6700439453125
2024-03-06,173.0965576171875,3104.199951171875,522.636962890625,597.6900024414062,1081.6500244140625
2024-03-07,172.6280975341797,3124.010009765625,526.0512084960938,608.510009765625,1089.4300537109375
2024-03-08,170.9837646484375,3079.489990234375,524.9861450195312,604.8200073242188,1084.199951171875
2024-03-11,171.72946166992188,3060.280029296875,524.2395629882812,600.9299926757812,1086.1300048828125
2024-03-12,172.96270751953125,3059.510009765625,528.7985229492188,611.0800170898438,1094.5999755859375
2024-03-13,171.9493408203125,3089.239990234375,517.8192138671875,609.4500122070312,1101.4000244140625
2024-03-14,173.23040771484375,3119.0400390625,526.9271850585938,613.010009765625,1116.9000244140625
2024-03-15,170.05641174316406,3124.330078125,531.1875,605.8800048828125,1113.1800537109375
2024-03-18,170.63958740234375,3101.969970703125,527.2755737304688,618.3900146484375,1113.8299560546875
2024-03-19,171.7581329345703,3153.81005859375,531.8843383789062,620.739990234375,1134.6300048828125
2024-03-20,168.51722717285156,3187.3798828125,528.310791015625,627.6900024414062,1145.2900390625
2024-03-21,169.69313049316406,3210.39990234375,531.7250366210938,622.7100219726562,1162.93994140625
2024-03-22,170.60133361816406,3239.320068359375,530.1224365234375,628.010009765625,1167.530029296875
2024-03-25,170.67782592773438,3170.820068359375,530.1024780273438,627.4600219726562,1137.0699462890625
2024-03-26,171.30880737304688,3191.47998046875,533.626220703125,629.239990234375,1134.780029296875
2024-03-27,172.41778564453125,3192.7900390625,536.7816772460938,613.530029296875,1135.52001953125
2024-03-28,174.0908203125,3151.64990234375,534.3826904296875,607.3300170898438,1128.8800048828125
2024-04-01,172.80975341796875,3168.60009765625,534.0244140625,614.3099975585938,1130.280029296875
2024-04-02,172.74282836914062,3170.0400390625,530.8191528320312,614.2100219726562,1140.2099609375
2024-04-03,169.53060913085938,3146.6298828125,537.60791015625,630.0800170898438,1132.949951171875
2024-04-04,160.51536560058594,3085.0400390625,532.3321533203125,617.1400146484375,1099.6300048828125
2024-04-05,162.52301025390625,3104.93994140625,536.2739868164062,636.1799926757812,1117.56005859375
2024-04-08,162.33180236816406,3076.090087890625,529.7839965820312,628.4099731445312,1107.239990234375
2024-04-09,162.65684509277344,3043.6201171875,524.8567504882812,618.2000122070312,1095.739990234375
2024-04-10,161.59567260742188,3025.75,527.5543212890625,618.5800170898438,1093.0999755859375
2024-04-11,160.15206909179688,3006.760009765625,520.9647216796875,628.780029296875,1083.0
2024-04-12,156.59141540527344,2962.320068359375,520.6063232421875,622.8300170898438,1076.489990234375
2024-04-15,156.0028076171875,2903.510009765625,520.27783203125,607.1500244140625,1069.27001953125
2024-04-16,156.84230041503906,2910.27001953125,525.9217529296875,617.52001953125,1089.510009765625
2024-04-17,158.4923553466797,2938.260009765625,523.5029296875,613.6900024414062,1094.800048828125
2024-04-18,158.88800048828125,2973.169921875,516.4257202148438,610.5599975585938,1101.06005859375
2024-04-19,160.57666015625,2985.5400390625,522.41796875,555.0399780273438,1090.93994140625
2024-04-22,162.00477600097656,2961.659912109375,524.896484375,554.5999755859375,1091.4599609375
2024-04-23,163.596923828125,2961.0400390625,529.5550537109375,577.75,1092.3499755859375
2024-04-24,161.91793823242188,2988.510009765625,532.9592895507812,555.1199951171875,1092.699951171875
2024-04-25,161.42579650878906,2945.25,537.45849609375,564.7999877929688,1054.1300048828125
2024-04-26,154.02467346191406,2945.97998046875,540.8031005859375,561.22998046875,1043.9300537109375
2024-04-29,155.8580780029297,2998.780029296875,533.626220703125,559.489990234375,1037.0400390625
2024-04-30,156.9387969970703,2956.39990234375,534.7410888671875,550.6400146484375,1013.260009765625
2024-05-01,156.05105590820312,2946.81005859375,528.6591186523438,551.7100219726562,1005.1099853515625
2024-05-02,155.17295837402344,2962.090087890625,527.8330688476562,565.1500244140625,1006.22998046875
2024-05-03,158.04849243164062,2952.199951171875,526.429443359375,579.3400268554688,1012.9500122070312
2024-05-06,157.02565002441406,2967.699951171875,530.9585571289062,596.969970703125,1016.0900268554688
2024-05-07,156.8519744873047,2990.64990234375,543.2418212890625,606.0,1020.7100219726562
2024-05-08,154.82557678222656,2962.52001953125,541.1116943359375,609.469970703125,1020.3400268554688
2024-05-09,154.77731323242188,2987.050048828125,552.5687866210938,612.0900268554688,1030.719970703125
2024-05-10,155.11505126953125,2979.320068359375,557.3367919921875,610.8699951171875,1019.3300170898438
2024-05-13,155.62648010253906,2937.919921875,552.06103515625,616.5900268554688,1012.75
2024-05-14,155.9256134033203,2921.429931640625,549.0449829101562,613.6599731445312,1006.77001953125
2024-05-15,158.04849243164062,2930.169921875,549.025146484375,613.52001953125,1010.3800048828125
2024-05-16,158.5888671875,2900.989990234375,553.205810546875,610.52001953125,1005.97998046875
2024-05-17,160.5863037109375,2917.5,561.9255981445312,621.0999755859375,1012.0599975585938
2024-05-20,158.79150390625,2924.0400390625,561.4080200195312,640.8200073242188,995.3300170898438
2024-05-21,157.2186279296875,2820.830078125,549.8513793945312,650.6099853515625,995.5900268554688
2024-05-22,154.01502990722656,2772.639892578125,554.8184204101562,640.469970703125,991.4400024414062
2024-05-23,152.71234130859375,2777.5400390625,555.4653930664062,635.6699829101562,975.8699951171875
2024-05-24,151.5543975830078,2792.89990234375,558.1529541015625,646.75,986.9600219726562
2024-05-28,149.8946990966797,2800.0,546.7357177734375,649.0,957.510009765625
2024-05-29,149.36398315429688,2739.10009765625,556.3214721679688,654.6199951171875,957.9000244140625
2024-05-30,150.8306884765625,2772.56005859375,558.3819580078125,647.6599731445312,963.6400146484375
2024-05-31,155.58787536621094,2769.93994140625,566.9722900390625,641.6199951171875,963.260009765625
2024-06-03,154.57469177246094,2772.6201171875,571.1475219726562,633.7899780273438,956.6099853515625
2024-06-04,156.45632934570312,2790.97998046875,571.715576171875,631.6199951171875,970.2999877929688
2024-06-05,159.64065551757812,2776.280029296875,577.5648803710938,650.27001953125,976.8599853515625
2024-06-06,162.6609344482422,2764.68994140625,584.0520629882812,648.52001953125,982.4199829101562
2024-06-07,163.4811553955078,2800.699951171875,584.83935546875,641.469970703125,978.7000122070312
2024-06-10,164.48468017578125,2780.949951171875,589.2039184570312,644.5,975.1400146484375
2024-06-11,161.82142639160156,2811.030029296875,589.2138671875,648.5499877929688,1000.030029296875
2024-06-12,160.2678680419922,2817.929931640625,582.7366943359375,650.0599975585938,1004.239990234375
2024-06-13,160.72140502929688,2813.39990234375,588.9946899414062,653.260009765625,995.780029296875
2024-06-14,162.68023681640625,2835.820068359375,587.8786010742188,669.3800048828125,1007.3099975585938
2024-06-17,163.73202514648438,2938.830078125,595.352294921875,675.8300170898438,1043.25
2024-06-18,165.35313415527344,2968.75,600.81298828125,685.6699829101562,1056.6500244140625
2024-06-20,166.0961456298828,3008.22998046875,601.1219482421875,679.030029296875,1080.5699462890625
2024-06-21,164.41712951660156,2990.35009765625,600.9625244140625,686.1199951171875,1081.7900390625
2024-06-24,166.6847686767578,2985.43994140625,605.6759033203125,669.02001953125,1083.52001953125
2024-06-25,164.7645263671875,2936.409912109375,602.2977294921875,672.4099731445312,1057.7900390625
2024-06-26,165.15049743652344,2929.699951171875,597.4548950195312,677.6900024414062,1050.8499755859375
2024-06-27,163.06622314453125,2955.39990234375,591.1171875,684.3400268554688,1057.4200439453125
2024-06-28,165.5075225830078,2964.10009765625,581.9893798828125,674.8800048828125,1056.06005859375
2024-07-01,164.3978271484375,2832.7900390625,584.2813720703125,673.6099853515625,1016.3200073242188
2024-07-02,160.14242553710938,2870.0,582.776611328125,679.5800170898438,1037.06005859375
2024-07-03,158.0967254638672,2844.8798828125,581.3017578125,682.510009765625,1020.5399780273438
2024-07-05,161.38719177246094,2815.0,585.6962890625,690.6500244140625,1026.8199462890625
2024-07-08,160.6827850341797,2836.39990234375,587.4601440429688,685.739990234375,1022.7899780273438
2024-07-09,162.15916442871094,2817.06005859375,584.7496337890625,685.739990234375,1015.6199951171875
2024-07-10,162.2460174560547,2856.35009765625,584.7596435546875,677.6500244140625,1028.18994140625
2024-07-11,163.95396423339844,2881.89990234375,573.2102661132812,652.75,1032.989990234375
2024-07-12,164.31097412109375,2920.830078125,574.6353149414062,647.5999755859375,1040.1099853515625
2024-07-15,163.6293182373047,2941.4599609375,576.2296752929688,656.4500122070312,1042.4100341796875
2024-07-16,164.76869201660156,2985.330078125,581.899658203125,656.3200073242188,1043.52001953125
2024-07-17,170.67970275878906,2984.110107421875,580.016357421875,647.4600219726562,1043.6300048828125
2024-07-18,166.65786743164062,2926.35009765625,576.3991088867188,643.0399780273438,1028.0899658203125
2024-07-19,167.80697631835938,2950.39990234375,578.0930786132812,633.3400268554688,1042.8599853515625
2024-07-22,169.0631866455078,2957.72998046875,580.9530029296875,647.5,1057.0999755859375
2024-07-23,168.61521911621094,2921.530029296875,583.6834106445312,642.760009765625,1049.010009765625
2024-07-24,171.5950927734375,2941.72998046875,587.91845703125,635.989990234375,1050.7099609375
2024-07-25,177.3990020751953,3030.969970703125,593.6383056640625,634.0900268554688,1092.9100341796875
2024-07-26,180.31069946289062,3090.31005859375,598.052734375,631.3699951171875,1110.31005859375
2024-07-29,177.17503356933594,3072.659912109375,604.5797729492188,626.9600219726562,1118.18994140625
2024-07-30,181.88824462890625,3108.39990234375,607.5791625976562,622.5800170898438,1140.9000244140625
2024-07-31,180.46649169921875,3133.68994140625,614.853515625,628.3499755859375,1126.3399658203125
2024-08-01,184.74154663085938,3148.360107421875,626.8811645507812,624.8499755859375,1133.4000244140625
2024-08-02,184.33251953125,3177.669921875,628.1666259765625,613.6400146484375,1137.02001953125
2024-08-05,179.53164672851562,3112.429931640625,610.7978515625,598.5499877929688,1105.52001953125
2024-08-06,180.84629821777344,3119.590087890625,612.1630249023438,609.5700073242188,1111.300048828125
2024-08-07,182.59912109375,3084.340087890625,615.341796875,611.47998046875,1109.050048828125
2024-08-08,185.41343688964844,3157.02001953125,545.5875854492188,630.3499755859375,1120.9000244140625
2024-08-09,184.9557647705078,3120.25,539.25,633.9400024414062,1124.4100341796875
2024-08-12,185.19921875,3148.60009765625,549.0653686523438,633.1400146484375,1121.0699462890625
2024-08-13,186.22171020507812,3155.909912109375,549.8126831054688,648.02001953125,1114.719970703125
2024-08-14,187.9453582763672,3196.419921875,550.8889770507812,661.6799926757812,1129.219970703125
2024-08-15,188.3348846435547,3168.93994140625,543.4949340820312,663.219970703125,1115.8900146484375
2024-08-16,188.82179260253906,3212.8701171875,545.7869873046875,674.0700073242188,1119.52001953125
2024-08-19,191.71400451660156,3172.179931640625,546.4744873046875,688.530029296875,1121.5
2024-08-20,191.0128631591797,3186.81005859375,546.5941162109375,698.5399780273438,1126.5699462890625
2024-08-21,191.38290405273438,3202.219970703125,556.2799072265625,697.1199951171875,1138.1600341796875
2024-08-22,191.2270965576172,3170.889892578125,558.9306030273438,688.9600219726562,1127.6700439453125
2024-08-23,192.376220703125,3125.669921875,550.2113647460938,686.72998046875,1116.5699462890625
2024-08-26,192.2690887451172,3157.10009765625,545.5477294921875,688.4400024414062,1120.280029296875
2024-08-27,190.7888946533203,3181.85009765625,548.7863159179688,695.719970703125,1127.72998046875
2024-08-28,190.28250122070312,3196.699951171875,554.745361328125,683.8400268554688,1138.699951171875
2024-08-29,190.06826782226562,3204.72998046875,554.1973266601562,692.47998046875,1138.469970703125
2024-08-30,191.16868591308594,3181.47998046875,559.82470703125,701.3499755859375,1129.969970703125
2024-09-03,192.5125274658203,3139.669921875,572.6658935546875,675.3200073242188,1136.81005859375
2024-09-04,191.850341796875,3166.7099609375,570.0018310546875,679.6799926757812,1137.72998046875
2024-09-05,187.8090362548828,3141.169921875,513.5983276367188,683.6199951171875,1137.5899658203125
2024-09-06,188.3348846435547,3092.56005859375,503.0420227050781,665.77001953125,1119.1800537109375
2024-09-09,191.27577209472656,3120.5,508.2802429199219,675.4199829101562,1124.02001953125
2024-09-10,194.1290740966797,3132.27001953125,504.5985107421875,673.6199951171875,1129.4300537109375
2024-09-11,189.49371337890625,3119.31005859375,509.30792236328125,681.469970703125,1112.6300048828125
2024-09-12,188.93865966796875,3104.760009765625,510.0263366699219,686.7999877929688,1119.9300537109375
2024-09-13,189.12367248535156,3123.360107421875,517.6492309570312,697.0599975585938,1125.47998046875
2024-09-16,190.60386657714844,3101.0400390625,518.6569213867188,696.5,1130.719970703125
2024-09-17,188.38357543945312,3078.31005859375,512.7601928710938,706.9099731445312,1127.9200439453125
2024-09-18,187.88693237304688,3074.7099609375,510.4753112792969,690.469970703125,1133.18994140625
2024-09-19,188.5491180419922,3040.090087890625,507.0230712890625,704.3200073242188,1115.6500244140625
2024-09-20,188.40306091308594,3020.659912109375,506.8634033203125,701.030029296875,1109.050048828125
2024-09-23,188.7536163330078,3048.820068359375,503.8701171875,705.3699951171875,1119.8399658203125
2024-09-24,188.44200134277344,3043.969970703125,479.4149475097656,722.260009765625,1129.219970703125
2024-09-25,186.2509307861328,3108.969970703125,478.0679931640625,721.5599975585938,1142.81005859375
2024-09-26,186.87417602539062,3189.090087890625,477.9881591796875,711.4299926757812,1159.6199951171875
2024-09-27,189.6884765625,3196.610107421875,487.1575927734375,707.3499755859375,1146.030029296875
