Date,AJG,AZO,CTVA,ICE,MCK,MKL,ORLY,SLM,SNOW,SPOT
2024-10-16 04:00:00,289.52,3128.64,58.95,165.13,510.93,1574.99,1198.9,23.51,118.9,371.69
2024-10-17 04:00:00,290.76,3158.0,58.95,164.81,508.72,1594.08,1204.22,23.64,119.03,366.75
2024-10-18 04:00:00,289.25,3182.07,59.41,166.83,509.2,1590.65,1210.96,23.21,119.54,378.88
2024-10-21 04:00:00,289.62,3218.48,59.25,166.34,508.32,1599.18,1219.01,22.95,119.56,381.97
2024-10-22 04:00:00,287.22,3172.05,59.12,165.94,505.38,1585.93,1205.38,23.03,115.5,387.63
2024-10-23 04:00:00,288.93,3196.55,60.79,165.0,501.76,1567.56,1199.25,22.8,113.61,379.84
2024-10-24 04:00:00,287.55,3153.25,60.78,166.9,504.96,1578.13,1199.77,22.21,114.92,376.87
2024-10-25 04:00:00,282.97,3130.96,60.35,165.31,507.41,1549.8,1195.22,21.9,116.04,379.16
2024-10-28 04:00:00,285.99,3105.93,61.13,166.44,508.95,1564.0,1197.11,22.35,117.33,384.36
2024-10-29 04:00:00,285.12,3060.89,60.79,166.72,499.18,1564.45,1175.9,22.16,118.39,391.23
2024-10-30 04:00:00,284.48,3017.98,61.57,166.53,499.34,1566.18,1162.21,22.56,118.99,394.02
2024-10-31 04:00:00,281.2,3009.0,60.92,155.87,500.59,1542.01,1153.14,22.03,114.82,385.1
2024-11-01 04:00:00,280.4,2981.19,60.86,154.64,526.34,1545.0,1146.59,21.7,115.49,384.5
2024-11-04 05:00:00,281.65,3046.35,61.21,154.49,525.94,1550.53,1157.56,21.37,113.74,377.73
2024-11-05 05:00:00,283.14,3059.83,61.75,157.85,525.28,1558.85,1162.33,21.88,116.5,382.63
2024-11-06 05:00:00,290.68,3196.38,61.74,155.79,549.31,1643.65,1234.15,24.48,121.42,391.16
2024-11-07 05:00:00,290.56,3150.18,58.64,156.11,607.51,1636.14,1214.51,23.71,123.54,399.84
2024-11-08 05:00:00,294.77,3110.12,58.33,156.42,613.0,1650.74,1217.7,23.21,120.89,400.68
2024-11-11 05:00:00,292.72,3173.4,58.52,157.08,615.59,1651.69,1228.52,23.9,123.5,410.19
2024-11-12 05:00:00,295.27,3175.72,57.13,156.06,617.66,1654.51,1236.85,24.08,125.46,419.39
2024-11-13 05:00:00,298.32,3161.87,57.66,155.84,624.6,1655.36,1238.78,24.05,130.73,467.37
2024-11-14 05:00:00,294.71,3136.06,57.41,156.47,610.16,1710.03,1224.4,24.02,129.27,477.5
2024-11-15 05:00:00,294.58,3107.53,55.21,155.55,606.29,1707.64,1213.37,24.47,125.96,458.32
2024-11-18 05:00:00,293.59,3166.93,56.99,157.69,615.6,1706.27,1216.67,24.2,127.43,454.36
2024-11-19 05:00:00,292.49,3106.91,58.24,157.93,615.65,1670.33,1200.59,23.87,130.24,463.83
2024-11-20 05:00:00,295.88,3049.58,58.76,155.77,621.14,1694.12,1188.87,23.97,129.12,470.01
2024-11-21 05:00:00,302.44,3068.69,60.76,158.35,628.27,1718.45,1204.74,24.86,171.35,470.7
2024-11-22 05:00:00,304.29,3099.38,61.23,159.29,623.19,1750.0,1227.37,27.13,167.44,475.04
2024-11-25 05:00:00,306.39,3109.56,64.13,159.63,616.73,1761.62,1238.76,27.88,171.42,481.38
2024-11-26 05:00:00,312.96,3144.21,63.25,160.49,625.0,1775.73,1244.22,27.42,171.28,476.61
2024-11-27 05:00:00,315.16,3190.1,62.5,161.19,626.38,1785.11,1244.01,27.2,173.7,475.24
2024-11-29 05:00:00,312.24,3169.54,62.24,160.96,628.5,1782.92,1243.22,27.38,174.8,476.96
2024-12-02 05:00:00,307.96,3179.52,62.23,158.29,621.29,1764.48,1246.82,26.56,172.42,480.27
2024-12-03 05:00:00,309.81,3189.5,62.0,156.26,617.95,1744.94,1247.99,26.5,175.94,493.32
2024-12-04 05:00:00,307.26,3189.98,61.17,156.1,611.99,1747.52,1242.92,26.84,186.51,502.38
2024-12-05 05:00:00,303.58,3190.07,60.78,156.37,607.52,1759.04,1234.81,26.27,183.06,493.51
2024-12-06 05:00:00,296.71,3309.44,59.49,155.93,603.53,1756.77,1257.78,26.57,183.64,498.63
2024-12-09 05:00:00,291.85,3324.01,59.74,156.07,591.9,1756.39,1254.9,26.09,180.76,482.52
2024-12-10 05:00:00,283.74,3347.16,59.42,158.41,583.96,1754.62,1266.35,26.23,171.55,471.58
2024-12-11 05:00:00,283.58,3342.72,59.78,158.18,576.69,1757.22,1269.01,26.48,171.96,476.91
2024-12-12 05:00:00,281.19,3340.48,59.3,156.55,579.29,1742.79,1269.72,27.23,170.0,480.11
2024-12-13 05:00:00,284.59,3370.27,59.49,155.58,576.24,1735.79,1270.6,27.18,167.67,483.31
2024-12-16 05:00:00,286.0,3350.13,58.95,154.58,570.07,1724.5,1268.86,27.75,172.47,484.9
2024-12-17 05:00:00,282.91,3319.11,58.57,152.79,562.78,1710.14,1246.08,27.68,170.81,474.37
2024-12-18 05:00:00,278.49,3238.52,56.41,149.6,570.98,1677.46,1225.14,26.87,162.59,448.65
2024-12-19 05:00:00,279.09,3215.29,56.16,148.29,579.22,1700.27,1214.39,27.47,164.21,454.16
2024-12-20 05:00:00,283.1,3253.47,57.48,150.31,579.74,1727.2,1219.11,27.79,166.29,460.88
2024-12-23 05:00:00,284.51,3242.23,56.92,150.16,576.76,1736.92,1207.26,27.47,161.44,456.29
2024-12-24 05:00:00,288.35,3283.48,57.48,150.46,579.13,1755.13,1221.65,27.96,163.06,461.64
2024-12-26 05:00:00,288.36,3241.25,57.43,151.02,578.43,1752.13,1206.78,28.14,163.48,457.98
2024-12-27 05:00:00,286.54,3241.62,57.24,150.32,576.64,1740.35,1197.35,27.87,158.65,456.48
2024-12-30 05:00:00,284.46,3185.71,56.56,149.37,570.75,1725.21,1179.92,27.55,154.97,451.79
2024-12-31 05:00:00,283.85,3202.0,56.96,149.01,569.91,1726.23,1185.8,27.58,154.41,447.38
2025-01-02 05:00:00,275.89,3250.0,56.34,149.34,566.21,1717.36,1187.71,27.35,157.51,457.79
2025-01-03 05:00:00,280.4,3268.78,55.94,149.84,577.44,1713.08,1204.22,28.17,162.22,466.69
2025-01-06 05:00:00,276.42,3293.46,56.94,146.58,580.43,1702.42,1210.47,28.2,163.08,468.93
2025-01-07 05:00:00,279.77,3259.91,57.03,146.44,585.24,1706.12,1199.72,27.92,158.84,463.93
2025-01-08 05:00:00,285.5,3303.35,57.15,146.57,590.26,1707.73,1205.74,27.49,161.03,479.73
2025-01-10 05:00:00,287.01,3251.32,57.09,142.8,581.74,1660.14,1197.6,26.95,162.46,459.53
2025-01-13 05:00:00,285.81,3239.62,59.93,143.89,585.08,1669.97,1210.14,27.25,162.43,458.54
2025-01-14 05:00:00,289.11,3227.8,60.89,145.25,593.73,1721.0,1204.33,27.63,163.41,463.59
2025-01-15 05:00:00,290.19,3206.05,60.92,148.24,583.45,1746.3,1204.04,28.2,165.71,490.69
2025-01-16 05:00:00,295.79,3193.96,61.63,150.23,595.19,1769.04,1204.72,28.13,167.64,490.34
2025-01-17 05:00:00,294.82,3228.4,62.32,149.11,592.57,1774.07,1216.79,27.98,170.79,485.53
2025-01-21 05:00:00,296.77,3297.72,63.12,151.72,586.08,1788.5,1241.08,28.57,173.53,487.51
2025-01-22 05:00:00,293.5,3326.01,62.51,154.17,584.38,1810.82,1241.33,29.08,177.49,493.56
2025-01-23 05:00:00,288.0,3373.57,64.19,157.68,597.17,1810.66,1261.62,29.3,174.94,501.5
2025-01-24 05:00:00,289.51,3332.53,63.96,157.47,591.58,1811.06,1254.0,29.01,174.12,510.43
2025-01-27 05:00:00,296.0,3372.82,64.47,160.83,604.43,1832.21,1282.53,28.64,175.52,513.98
2025-01-28 05:00:00,293.41,3318.58,64.28,158.84,602.95,1825.98,1278.34,28.58,188.02,530.8
2025-01-29 05:00:00,294.1,3314.05,65.0,157.22,603.18,1803.03,1288.08,28.7,182.88,538.83
2025-01-30 05:00:00,299.03,3351.01,66.15,159.44,604.6,1831.15,1310.16,28.72,179.29,550.13
2025-01-31 05:00:00,301.82,3350.21,65.27,159.83,594.75,1828.78,1294.42,27.91,181.51,548.55
2025-02-03 05:00:00,309.0,3432.2,64.61,160.39,599.82,1820.13,1316.06,28.01,182.54,549.08
2025-02-04 05:00:00,312.21,3459.0,65.7,159.32,603.32,1838.22,1334.19,29.01,189.11,621.77
2025-02-05 05:00:00,316.3,3474.08,63.82,160.7,606.9,1860.14,1348.24,29.95,188.93,626.0
2025-02-06 05:00:00,319.99,3466.69,62.36,167.68,599.75,2059.83,1330.74,30.05,186.37,625.87
2025-02-07 05:00:00,322.33,3420.19,62.34,166.83,595.69,2026.37,1316.75,29.95,184.03,622.99
2025-02-10 05:00:00,324.29,3427.55,62.21,167.12,603.4,1990.63,1310.02,29.09,186.12,637.69
2025-02-11 05:00:00,322.0,3445.79,62.97,166.94,610.41,1945.59,1323.94,29.11,183.55,623.15
2025-02-12 05:00:00,324.61,3432.96,62.06,166.56,595.0,1899.42,1324.3,29.5,187.23,640.59
2025-02-13 05:00:00,328.56,3469.71,62.86,168.57,602.47,1896.94,1335.68,30.02,192.66,648.32
2025-02-14 05:00:00,321.5,3458.55,63.96,166.71,593.69,1868.01,1318.8,31.43,187.6,638.18
2025-02-18 05:00:00,326.3,3384.43,64.46,166.5,599.42,1873.79,1295.82,32.54,192.78,630.56
2025-02-19 05:00:00,327.33,3396.46,63.64,166.96,602.74,1856.96,1295.8,32.53,186.56,642.73
2025-02-20 05:00:00,325.13,3406.66,63.83,166.79,603.51,1853.8,1312.44,32.03,184.96,636.77
2025-02-21 05:00:00,325.56,3368.98,62.76,167.87,597.71,1838.16,1303.41,30.68,177.89,607.38
2025-02-24 05:00:00,328.49,3401.0,62.61,168.42,605.76,1849.57,1314.91,30.59,170.92,601.61
2025-02-25 05:00:00,331.83,3425.6,62.98,171.21,627.08,1887.76,1346.58,30.02,164.2,588.57
2025-02-26 05:00:00,328.33,3392.97,62.8,171.17,623.62,1887.14,1330.42,30.1,166.19,603.13
2025-02-27 05:00:00,333.17,3444.69,62.82,170.84,620.85,1898.28,1353.46,30.12,173.69,590.76
2025-02-28 05:00:00,337.74,3493.01,62.98,173.23,640.26,1933.44,1373.64,30.19,177.1,608.01
2025-03-03 05:00:00,341.8,3477.76,60.4,173.2,644.53,1918.56,1375.99,29.26,173.65,599.86
2025-03-04 05:00:00,337.27,3473.66,59.8,169.85,643.69,1864.39,1356.77,29.12,173.6,584.14
2025-03-05 05:00:00,340.79,3555.88,61.16,171.61,639.62,1906.47,1339.67,29.27,177.31,586.83
2025-03-06 05:00:00,339.85,3615.79,60.86,169.65,641.69,1900.95,1331.06,29.0,156.22,543.41
2025-03-07 05:00:00,324.0,3614.97,60.56,170.24,644.22,1892.76,1319.01,29.46,158.91,532.1
2025-03-10 04:00:00,321.85,3690.12,60.24,169.15,658.84,1835.8,1346.58,28.8,147.59,489.24
2025-03-11 04:00:00,325.75,3562.76,59.97,168.36,653.19,1827.11,1324.06,28.45,149.9,508.44
2025-03-12 04:00:00,325.08,3547.13,59.0,169.02,640.66,1816.13,1309.29,28.79,152.37,535.84
2025-03-13 04:00:00,322.85,3545.65,58.59,169.14,643.69,1819.38,1289.49,28.36,149.83,537.91
2025-03-14 04:00:00,325.24,3554.91,59.82,171.06,650.43,1847.91,1327.41,29.26,156.11,574.79
2025-03-17 04:00:00,329.14,3620.82,61.58,172.82,655.25,1861.38,1347.99,29.26,156.39,597.46
2025-03-18 04:00:00,329.66,3614.27,61.58,172.84,661.61,1844.77,1338.75,29.13,154.36,569.48
2025-03-19 04:00:00,326.64,3591.61,62.46,173.69,663.79,1851.81,1340.09,30.11,155.96,586.23
2025-03-20 04:00:00,334.44,3573.38,61.83,175.59,666.36,1847.47,1343.15,29.87,157.19,594.55
2025-03-21 04:00:00,331.79,3606.34,61.72,174.39,661.17,1836.58,1339.09,29.7,158.39,599.94
2025-03-24 04:00:00,337.67,3657.82,62.07,175.25,660.86,1869.81,1362.74,30.42,163.17,604.71
2025-03-25 04:00:00,337.36,3672.23,61.85,175.63,663.6,1864.54,1375.48,30.04,162.83,615.88
2025-03-26 04:00:00,336.73,3681.68,62.7,175.76,663.02,1869.1,1380.98,29.93,159.74,576.35
2025-03-27 04:00:00,341.0,3828.11,62.44,176.36,665.67,1871.56,1423.62,29.73,156.98,580.22
2025-03-28 04:00:00,340.76,3771.0,61.06,174.71,668.06,1855.44,1408.55,28.9,150.63,561.16
2025-03-31 04:00:00,345.24,3812.78,62.93,172.5,672.99,1869.61,1432.58,29.37,146.16,550.03
2025-04-01 04:00:00,343.86,3813.27,63.55,171.49,673.69,1859.85,1431.8,29.62,149.54,551.73
2025-04-02 04:00:00,344.07,3809.26,64.0,170.44,693.53,1878.94,1417.01,30.14,153.91,565.41
2025-04-03 04:00:00,344.4,3826.15,61.3,167.56,716.93,1827.46,1441.89,27.37,139.9,558.42
2025-04-04 04:00:00,319.25,3653.24,55.79,156.74,683.11,1723.03,1389.87,25.54,130.53,503.3
2025-04-07 04:00:00,310.86,3478.38,55.57,154.65,661.97,1678.5,1333.84,24.93,131.04,518.97
2025-04-08 04:00:00,311.53,3499.08,55.52,151.62,652.83,1680.26,1315.2,24.84,133.51,518.35
2025-04-09 04:00:00,323.82,3575.12,58.56,156.81,671.76,1790.61,1348.45,27.25,151.15,569.06
2025-04-10 04:00:00,325.72,3615.24,57.94,155.19,679.33,1763.13,1373.36,25.78,144.45,553.02
2025-04-11 04:00:00,334.02,3659.6,59.28,155.91,689.36,1771.42,1389.79,25.46,144.96,543.66
2025-04-14 04:00:00,342.92,3680.78,60.29,159.79,693.98,1788.25,1414.2,26.1,144.55,549.17
2025-04-15 04:00:00,335.56,3631.17,59.7,159.95,692.86,1781.05,1397.93,26.65,146.54,572.39
2025-04-16 04:00:00,332.66,3566.86,59.2,158.44,694.7,1763.25,1364.36,26.28,146.08,563.07
2025-04-17 04:00:00,329.22,3603.47,59.74,158.64,697.08,1768.53,1390.9,26.78,143.43,574.25
2025-04-21 04:00:00,319.4,3569.24,59.12,155.03,682.49,1718.6,1368.5,26.04,137.0,558.82
2025-04-22 04:00:00,330.75,3678.66,60.65,160.68,695.17,1785.2,1393.54,26.71,140.23,590.39
2025-04-23 04:00:00,331.79,3652.11,61.07,160.99,692.27,1796.68,1380.5,27.15,147.39,592.7
2025-04-24 04:00:00,331.52,3609.65,61.71,162.98,688.43,1808.41,1352.17,28.14,158.66,605.95
2025-04-25 04:00:00,322.3,3609.33,61.47,163.23,695.0,1803.15,1347.0,27.75,158.4,620.72
2025-04-28 04:00:00,323.81,3617.91,61.56,163.48,699.73,1813.28,1370.16,28.21,158.96,597.73
2025-04-29 04:00:00,317.14,3704.95,61.8,166.33,707.28,1819.93,1399.23,28.82,160.35,576.94
2025-04-30 04:00:00,320.69,3762.6,61.99,167.97,712.79,1818.6,1415.2,28.91,159.49,613.98
2025-05-01 04:00:00,317.64,3732.92,62.02,170.84,706.77,1824.53,1407.68,29.99,165.36,602.26
2025-05-02 04:00:00,331.08,3756.33,62.63,173.45,708.41,1876.98,1406.36,31.19,167.66,644.0
2025-05-05 04:00:00,334.86,3775.55,62.41,173.98,707.0,1867.33,1387.14,31.47,167.87,637.65
2025-05-06 04:00:00,338.27,3747.02,62.45,175.19,711.07,1874.43,1386.64,31.13,168.45,632.85
2025-05-07 04:00:00,339.55,3745.54,62.48,176.53,722.37,1877.45,1378.09,31.52,170.56,657.1
2025-05-08 04:00:00,338.47,3674.73,66.86,176.47,690.25,1880.69,1360.15,31.96,173.97,655.26
2025-05-09 04:00:00,336.91,3650.21,67.71,178.45,693.56,1900.7,1357.12,32.03,173.37,649.935
